OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end	p.x	dN.x	dS.x	pN.x	pS.x	DoS.x	p.y	dN.y	dS.y	pN.y	pS.y	DoS.y	diffDosP	diffDosQ	dNdSP	pNpSP	diffDoS	diffDoSQuantile
Group_23_8	25177	loc107390140		chr9	12821049	12840920	0.0734810148643098	72	57	16	25	0.167895632444697	0.468420038027589	87	67	6	2	-0.185064935064935	8.73603967318922e-06	0.00188941124709587	0.999999999999999	0.138130342541681	0.352960567509632	0.752781211372064
Group_7_30	29236	celsr3	cadherin EGF LAG seven-pass G-type receptor 3%2C transcript variant X1	chr13	11116113	11248069	0.270981479074535	33	72	3	16	0.156390977443609	0.586919162682283	34	78	2	2	-0.196428571428571	0.0112517896042616	0.191280423272448	0.981081766269719	0.400447874176772	0.35281954887218	0.752533992583436
Group_35_34	20132	zgc:172323	zgc:172323 [Source:ZFIN%3BAcc:ZDB-GENE-080204-113]	chr3	26318709	26322675	1	36	22	8	5	0.00530503978779839	1	36	28	1	1	0.0625	0.0341676358619758	0.334892909478593	0.639545224651827	1	-0.0571949602122016	0.249443757725587
Group_32_5	1431	tnxb	tenascin XB [Source:HGNC Symbol%3BAcc:HGNC:11976]	chr12	4496236	4548964	0.598576118136204	63	47	24	22	0.0509881422924902	0.458338233917307	74	53	9	10	0.108992954828015	0.00659333148640069	0.143395751265686	0.981799976772275	0.936456255902943	-0.0580048125355248	0.248207663782447
Group_7_18	1886	loc107389069		chr4	11264244	11423332	0.612800138224993	41	90	5	16	0.0748818611414032	0.669679294855939	44	101	1	5	0.136781609195402	0.0271786377835182	0.295548706400101	0.967551285596797	0.999999999999999	-0.0618997480539988	0.244746600741656
Group_900_0	6505	tacc2	transforming acidic coiled-coil containing protein 2%2C transcript variant X1	chr11	9101853	9154852	0.728252554411302	113	73	28	15	-0.0436359089772443	1	132	81	6	4	0.0197183098591549	5.34123070480091e-05	0.00649794097930936	0.883550064036626	1	-0.0633542188363992	0.242521631644005
Group_4479_0	12651	tbcd	tubulin folding cofactor D%2C transcript variant X1	chr3	544476	568039	0.44117256655154	34	26	9	11	0.116666666666667	0.614206981016534	35	33	1	2	0.181372549019608	0.00466811728827095	0.118777651001561	0.681180601534035	1	-0.064705882352941	0.241038318912237
Group_904_1	545	fam65c	family with sequence similarity 65 member C%2C transcript variant X2	chr14	39243462	39346178	0.591956491178053	26	30	10	8	-0.0912698412698413	1	27	30	1	1	-0.0263157894736842	0.0103105497677494	0.184123716724076	1	1	-0.0649540517961571	0.240296662546354
Group_8398_0	8470	akap12a	A kinase (PRKA) anchor protein 12a [Source:ZFIN%3BAcc:ZDB-GENE-110310-3]	chr18	15936214	15945580	1	112	76	22	15	0.00115008625646917	0.614429035890043	128	86	9	8	0.0687190764156129	0.026885139301299	0.293999571067295	1	0.877907395224036	-0.0675689901591437	0.237824474660074
Group_23_11	21926	igsf10	immunoglobulin superfamily member 10	chr7	32852472	32863578	0.232382787531251	66	69	13	7	-0.161111111111111	1	78	76	3	2	-0.0935064935064935	0.0160593092421856	0.230888445113408	0.8565795388394	0.999999999999999	-0.0676046176046175	0.237577255871446
Group_1493_1	20238	ttc28	tetratricopeptide repeat domain 28 [Source:HGNC Symbol%3BAcc:HGNC:29179]	chr8	47880888	48092873	0.839065100991881	44	45	15	17	0.0256320224719101	0.751201461705864	45	53	4	7	0.0955473098330241	0.0140836735061908	0.216710438575497	0.737824138825015	0.799731077553845	-0.069915287361114	0.234610630407911
Group_4905_0	7801	nup214	nucleoporin 214kDa%2C transcript variant X1	chr8	29226856	29277986	0.00308513263034679	45	34	8	24	0.319620253164557	0.059446087783476	49	43	1	6	0.389751552795031	0.000763851969761696	0.0398970287620106	0.740765711620902	0.909022366075229	-0.070131299630474	0.234116192830655
Group_223_1	21988	frem2a	Fras1 related extracellular matrix protein 2a [Source:ZFIN%3BAcc:ZDB-GENE-081119-3]	chr15	28931787	29073247	0.846077298486587	41	54	15	23	0.0368421052631579	0.702894200276098	46	69	2	5	0.114285714285714	3.67235925335298e-05	0.00511811214513611	0.747709763970204	0.902471940638703	-0.0774436090225561	0.226699629171817
Group_59_30	2301	loc107390457		chr4	48295070	48321256	1	15	52	5	16	-0.0142146410803127	1	18	59	1	5	0.0670995670995671	0.0292345716513451	0.305941364082491	0.999999999999999	0.999999999999999	-0.0813142081798798	0.221755253399258
Group_1434_2	4409	rai14	retinoic acid induced 14 [Source:ZFIN%3BAcc:ZDB-GENE-040718-235]	chr8	36735137	36782386	1	23	15	9	6	0.00526315789473686	1	23	16	1	1	0.0897435897435898	0.0349181831396541	0.338150465081277	1	0.999999999999999	-0.0844804318488529	0.21557478368356
Group_43_29	31195	srcap	Snf2-related CREBBP activator protein%2C transcript variant X1	chr16	36460598	36494248	0.608623500597872	88	95	18	24	0.0523028883684621	1	96	104	1	2	0.146666666666667	2.47926978507147e-07	0.00012064746591604	1	0.999999999999999	-0.0943637782982049	0.207663782447466
Group_6864_0	31585	wdr90	WD repeat domain 90%2C transcript variant X1	chr17	14454850	14494924	0.351893400185124	46	30	12	13	0.125263157894737	0.405510018291732	47	37	2	4	0.226190476190476	0.00719330573730254	0.153865600194059	0.670707096995007	0.848102333556671	-0.100927318295739	0.201730531520396
Group_271_1	23782	pleca	plectin a [Source:ZFIN%3BAcc:ZDB-GENE-030131-8984]	chr12	17663383	17684311	0.0368177983558448	104	183	21	18	-0.176092200482444	0.755687467664131	119	189	5	6	-0.0681818181818182	0.000748798105396799	0.0398970287620106	0.603463405772394	0.880501237117481	-0.107910382300626	0.197527812113721
Group_2727_1	1428	acin1	apoptotic chromatin condensation inducer 1%2C transcript variant X1	chr5	47736569	47773259	0.634509067899134	44	24	15	11	0.0701357466063349	0.307642130580982	55	33	4	5	0.180555555555556	0.0106068433165579	0.185167897001614	0.907600187303413	0.76459737290269	-0.110419808949221	0.194561186650185
Group_1216_0	30617	xirp2	xin actin binding repeat containing 2 [Source:HGNC Symbol%3BAcc:HGNC:14303]	chr11	25228650	25338729	0.682857580285344	108	164	12	15	-0.0473856209150327	1	114	173	2	4	0.0638792102206737	0.00311017685757003	0.0944829948668784	0.999999999999998	0.966889536512219	-0.111264831135706	0.193572311495674
Group_213_2	1625	fam83g	family with sequence similarity 83 member G%2C transcript variant X1	chr6	40061617	40098888	0.391307589859561	68	46	36	17	-0.0827540549486925	1	86	57	4	3	0.02997002997003	3.00272395441399e-08	2.33792087090673e-05	1	0.886936492858145	-0.112724084918722	0.192088998763906
Group_260_1	16041	sorcs1	sortilin related VPS10 domain containing receptor 1 [Source:HGNC Symbol%3BAcc:HGNC:16697]	chr6	23655163	23731612	1	22	27	7	8	-0.017687074829932	1	24	32	1	2	0.0952380952380952	0.0380608896879307	0.35333950336179	0.989514400184812	1	-0.112925170068027	0.191841779975278
Group_881_3	20796	malrd1	MAM and LDL receptor class A domain containing 1	chr10	16326337	16387965	0.595710493801909	27	38	9	9	-0.0846153846153846	1	29	51	1	2	0.0291666666666667	0.00503110087708235	0.12370960811949	0.631952103325223	1	-0.113782051282051	0.19035846724351
Group_271_5	8933	wu:fi04e12	wu:fi04e12 [Source:ZFIN%3BAcc:ZDB-GENE-030131-5575]	chr17	29889301	29945382	0.266915916627152	100	112	54	78	0.0626072041166381	0.0269076015442807	129	131	15	32	0.177004909983633	1.19411434898844e-09	2.64730933732693e-06	0.662680958101728	0.361011947426892	-0.114397705866995	0.189616810877627
Group_339_4	4739	myof	myoferlin%2C transcript variant X1	chr6	17978730	18004913	0.804731212822185	19	37	8	19	0.042989417989418	0.655979894355361	19	39	1	5	0.160919540229885	0.00975566206848092	0.177453563895101	0.999999999999999	0.890088124617816	-0.117930122240467	0.187144622991347
Group_1539_0	3134	gpr158a	G protein-coupled receptor 158a [Source:ZFIN%3BAcc:ZDB-GENE-060130-18]	chr16	29674967	29750897	1	26	24	8	8	0.02	1	26	29	1	2	0.139393939393939	0.028794721511092	0.302782766552403	0.772992205325254	1	-0.119393939393939	0.184919653893696
Group_271_0	20117	plecb	plectin b [Source:ZFIN%3BAcc:ZDB-GENE-100917-2]	chr3	27772389	27805899	1	34	99	8	24	0.00563909774436089	0.679555101575082	35	101	1	7	0.132352941176471	0.00378192375868785	0.105885821044635	0.999999999999999	0.776425004799948	-0.12671384343211	0.176761433868974
Group_6877_0	26833	zgc:85936	zgc:85936 [Source:ZFIN%3BAcc:ZDB-GENE-040426-2450]	chr17	16999549	17010941	0.589289689345804	39	30	8	9	0.0946291560102301	0.587115883006294	40	32	1	2	0.222222222222222	0.0259334308289769	0.29128960589905	0.999999999999999	1	-0.127593066211992	0.17601977750309
Group_155_6	28817	tlr8	toll like receptor 8 [Source:HGNC Symbol%3BAcc:HGNC:15632]	chr9	21038038	21041151	0.564160551384974	31	28	6	8	0.0968523002421308	0.582562014068863	40	31	1	2	0.230046948356808	0.0374295840951484	0.349853973928344	0.798064958965107	0.999999999999999	-0.133194648114677	0.172558714462299
Group_59_10	21485	adgrg2	adhesion G protein-coupled receptor G2 [Source:HGNC Symbol%3BAcc:HGNC:4516]	chr10	5740067	5772236	0.116771956289834	70	40	17	19	0.164141414141414	0.554427549194991	81	46	1	2	0.304461942257218	3.03445524767364e-06	0.000787542285279565	1	0.999999999999999	-0.140320528115804	0.164153275648949
Group_1503_2	22898	cobl	cordon-bleu WH2 repeat protein%2C transcript variant X1	chr8	45709958	45765445	0.054293043582107	41	33	14	3	-0.269475357710652	0.687322617953488	53	45	4	2	-0.125850340136054	0.0401319604152975	0.362491234099195	0.985650368605864	0.821788711300062	-0.143625017574598	0.16168108776267
Group_3627_0	10629	akap9	A-kinase anchoring protein 9%2C transcript variant X1	chr12	9254320	9334245	0.85226510437902	115	93	19	14	-0.0228729603729604	0.416462057643175	124	101	6	8	0.122539682539683	0.0285426060525583	0.302782766552403	1	0.545038998112712	-0.145412642912643	0.160692212608158
Group_975_2	17937	lmo7a	LIM domain 7a [Source:ZFIN%3BAcc:ZDB-GENE-030219-74]	chr9	26372882	26438073	0.204751868411261	45	37	7	12	0.180359435173299	0.199674443841563	49	44	1	4	0.326881720430107	0.0263598986581807	0.292787265619179	0.89022730025454	0.858954922737482	-0.146522285256808	0.159950556242274
Group_4069_0	4425	casc1	cancer susceptibility candidate 1	chr2	27177525	27182549	1	26	15	11	6	-0.0129124820659972	0.622889155662265	30	17	2	2	0.138297872340426	0.041567213128532	0.370300138923055	1	1	-0.151210354406423	0.155995055624227
Group_5956_0	30015	zc3h13	zinc finger CCCH-type containing 13%2C transcript variant X1	chr9	51647651	51658172	0.637341364719325	34	51	10	12	-0.0545454545454545	1	42	55	1	2	0.0996563573883162	0.00159212393362404	0.0599459522420822	0.764473126391846	1	-0.154201811933771	0.153522867737948
Group_88_6	5491	si:dkey-266m15.6	si:dkey-266m15.6 [Source:ZFIN%3BAcc:ZDB-GENE-070705-443]	chr4	21000481	21019878	0.791238008316218	44	39	8	9	0.0595322466335932	0.590992509922115	50	41	1	2	0.216117216117216	0.0172846567916409	0.23946323448348	0.91775174273534	1	-0.156584969483623	0.151545117428925
Group_8220_0	23439	si:dkeyp-115e12.6	si:dkeyp-115e12.6 [Source:ZFIN%3BAcc:ZDB-GENE-141210-2]	chr2	57247144	57268507	0.357619698833798	40	24	14	14	0.125	0.554068278805121	46	27	1	2	0.296803652968037	0.00021392449527892	0.0198287633362104	1	1	-0.171803652968037	0.134487021013597
Group_84_18	1032	obsl1	obscurin like 1 [Source:HGNC Symbol%3BAcc:HGNC:29092]	chr9	1245928	1280759	0.392388504757557	60	59	20	27	0.0786697657786519	0.178052072250779	76	83	2	7	0.255765199161426	4.26862661417084e-07	0.000138481361741392	0.755504000708127	0.440342105549872	-0.177095433382774	0.131520395550062
Group_8276_0	27648	mlip	muscular LMNA-interacting protein	chr6	14828394	14842800	0.123892227558056	23	20	12	3	-0.265116279069768	1	29	21	2	1	-0.0866666666666667	0.0342958523837407	0.334892909478593	0.820059966197577	1	-0.178449612403101	0.13053152039555
Group_1818_1	17786	rai1	retinoic acid induced 1	chr6	44870889	44878799	0.358422929710947	62	42	17	7	-0.112179487179487	1	68	50	2	2	0.076271186440678	0.00146472194396303	0.0581853319168172	0.87006930390739	0.804291233332681	-0.188450673620165	0.124351050679852
Group_8379_0	2555	ccdc73	coiled-coil domain containing 73%2C transcript variant X1	chr4	6146956	6208035	1	43	20	17	8	0.00253968253968251	0.586585864884351	50	22	2	2	0.194444444444444	0.00160143309354651	0.0599459522420822	1	0.891237638255258	-0.191904761904761	0.121137206427689
Group_49_13	30545	si:ch73-74h11.1	si:ch73-74h11.1 [Source:ZFIN%3BAcc:ZDB-GENE-091204-215]	chr16	42468266	42490838	0.810620819418702	24	24	12	14	0.0384615384615384	0.616113053613054	30	32	1	3	0.233870967741935	0.000475476030837206	0.0293813998103054	1	0.800346825286794	-0.195409429280397	0.117923362175525
Group_3508_0	13964	zgc:162472	zgc:162472 [Source:ZFIN%3BAcc:ZDB-GENE-050809-88]	chr8	19305737	19322209	0.281205309814019	112	79	27	12	-0.105920257752719	0.686352965975586	128	85	3	3	0.10093896713615	1.13879374654795e-05	0.00201514729786871	0.844693089431723	0.641838181073864	-0.206859224888869	0.111990111248455
Group_669_2	28783	si:ch211-269i23.2	si:ch211-269i23.2 [Source:ZFIN%3BAcc:ZDB-GENE-090312-99]	chr5	39694375	39703301	0.481795657515869	47	36	16	8	-0.100401606425703	0.679610038582719	56	36	3	3	0.108695652173913	0.00896509207873762	0.170249285183052	0.677592885858328	0.776294885779718	-0.209097258599616	0.110012360939431
Group_4768_0	23724	pcnt	pericentrin [Source:ZFIN%3BAcc:ZDB-GENE-030829-26]	chr18	19750764	19775446	0.062789822643971	108	77	34	12	-0.155346650998825	0.774719707072964	124	85	7	6	0.0548398969451601	9.99517837138931e-05	0.0108086748332829	0.929050355085324	0.295378526448197	-0.210186547943985	0.109270704573548
Group_2592_1	3511	cicb	capicua transcriptional repressor b [Source:ZFIN%3BAcc:ZDB-GENE-030131-1966]	chr14	24738922	24765407	0.662702694508694	45	68	9	17	0.0520762423417291	0.243719867495868	52	75	1	6	0.266591676040495	0.00607095274588843	0.136222951250065	0.964092274748915	0.564894152854941	-0.214515433698766	0.105809641532756
Group_112_4	16212	epb41	erythrocyte membrane protein band 4.1 [Source:HGNC Symbol%3BAcc:HGNC:3377]	chr3	22392488	22416518	0.400606302520626	84	61	13	14	0.0978288633461048	0.317053045655094	96	71	1	3	0.324850299401198	0.000278896226617043	0.0226196460462531	0.999999999999999	0.741463021474682	-0.227021436055093	0.0991347342398022
Group_1654_1	20237	loc107396105		chr8	47875828	47879841	0.729403629894371	16	12	8	4	-0.0952380952380952	1	26	15	1	1	0.134146341463415	0.0197656677657398	0.252725116843934	0.78484563161121	1	-0.22938443670151	0.0978986402966626
Group_6896_0	24683	efs	embryonal Fyn-associated substrate [Source:HGNC Symbol%3BAcc:HGNC:16898]	chr1	31461928	31468999	0.378900730452269	22	28	9	6	-0.16	1	23	33	1	2	0.0773809523809524	0.0357219560044492	0.343565980335787	0.914236612980709	0.832004028572637	-0.237380952380952	0.0929542645241038
Group_1223_2	28374	brip1	BRCA1 interacting protein C-terminal helicase 1	chr7	8962010	9060185	0.296994150881893	31	25	15	6	-0.160714285714286	1	32	23	2	2	0.0818181818181818	0.0200657703931135	0.252995390730813	0.913405444967832	0.796954596142037	-0.242532467532468	0.0912237330037083
Group_340_6	30576	dlg1	discs large homolog 1%2C scribble cell polarity complex component%2C transcript variant X1	chr17	24358822	24507333	1	22	19	12	9	-0.0348432055749128	0.59079180777294	28	23	1	2	0.215686274509804	0.00243115414331915	0.0830217814029953	1	0.876945932715299	-0.250529480084717	0.0860321384425216
Group_20_44	5511	ptprq	protein tyrosine phosphatase%2C receptor type Q	chr4	21251714	21309260	0.160242550320425	86	85	19	10	-0.152248437184916	0.747661245050856	95	95	4	6	0.1	0.00815458539770206	0.160332328046738	1	0.2974804482652	-0.252248437184916	0.0857849196538937
Group_4121_0	8895	bx927293.1	unknown	chr16	6461139	6478156	0.0860093368435971	11	15	9	3	-0.326923076923077	1	17	22	1	1	-0.0641025641025641	0.0193432718173509	0.252725116843934	1	1	-0.262820512820513	0.0820766378244747
Group_832_2	13253	arhgap31	Rho GTPase activating protein 31	chr15	12919119	12931649	1	26	27	13	13	-0.00943396226415094	0.612392331203112	30	28	1	3	0.267241379310345	0.001809713998163	0.0640474235895322	0.927702291103769	0.693033775058679	-0.276675341574496	0.0766378244746601
Group_7274_0	9567	stil	SCL/TAL1 interrupting locus%2C transcript variant X1	chr17	30963300	30976481	0.455148853242467	28	32	13	9	-0.124242424242424	1	38	40	1	2	0.153846153846154	0.0006617702891296	0.0373372715301671	0.946376532234068	0.823397450098905	-0.278088578088578	0.0756489493201483
Group_740_2	3992	apba1b	amyloid beta (A4) precursor protein-binding%2C family A%2C member 1b [Source:ZFIN%3BAcc:ZDB-GENE-070925-3]	chr8	10294066	10335965	0.181244729738568	24	36	10	7	-0.188235294117647	1	30	40	1	2	0.0952380952380952	0.0121680764472059	0.200037967509193	0.879940303030162	0.850238811976091	-0.283473389355742	0.0734239802224969
Group_316_5	22389	dock2	dedicator of cytokinesis 2	chr2	63023234	63214192	1	18	32	9	15	-0.015	0.09184483274227	21	37	1	10	0.27115987460815	0.0497071703083624	0.418790201132214	1	0.185460608848609	-0.28615987460815	0.0719406674907293
Group_43_13	2802	ercc6l	excision repair cross-complementation group 6 like	chr15	5070272	5075606	1	19	8	5	1	-0.12962962962963	1	50	26	1	1	0.157894736842105	0.02408486264828	0.283196077185734	0.844150721534937	1	-0.287524366471735	0.0707045735475896
Group_43_5	3227	chd7	chromodomain helicase DNA binding protein 7%2C transcript variant X2	chr5	41699647	41816866	0.647966275367038	30	59	10	16	-0.0475367329299914	0.164667401446987	34	66	1	9	0.24	0.0197999385146159	0.252725116843934	0.999999999999999	0.208909834848047	-0.287536732929991	0.0704573547589617
Group_975_1	2972	limch1a	LIM and calponin homology domains 1a [Source:ZFIN%3BAcc:ZDB-GENE-090312-153]	chr6	6448467	6484945	0.800059716144257	37	30	12	8	-0.0477611940298507	0.393806564359529	43	30	2	4	0.255707762557078	0.0357421582419711	0.343565980335787	0.788222639776333	0.495029766380898	-0.303468956586929	0.0647713226205192
Group_1126_3	30	arid1b	AT-rich interaction domain 1B [Source:HGNC Symbol%3BAcc:HGNC:18040]	chr18	30552507	30780269	1	40	56	11	15	-0.00641025641025639	0.136814260282969	43	56	1	7	0.309343434343434	0.0153628140790127	0.227223391676681	0.916583540753963	0.262823311634331	-0.31575369075369	0.0627935723114957
Group_1126_2	5690	arid1b	AT-rich interaction domain 1B%2C transcript variant X1	chr14	34755974	34778394	0.0600076721430606	37	43	16	7	-0.233152173913043	0.719087151500489	40	44	3	5	0.101190476190476	0.0326015275908032	0.325430120284607	0.984771890483485	0.237015334604208	-0.334342650103519	0.0561186650185414
Group_1692_2	3152	si:dkey-61p9.11	si:dkey-61p9.11 [Source:ZFIN%3BAcc:ZDB-GENE-041210-242]	chr16	30083851	30093716	0.2639321962481	46	56	15	10	-0.149019607843137	0.463637989357009	51	61	2	6	0.205357142857143	0.0105781081949976	0.185167897001614	1	0.187609422793564	-0.35437675070028	0.0484548825710754
Group_125_6	20353	olfml2ba	olfactomedin-like 2Ba [Source:ZFIN%3BAcc:ZDB-GENE-041014-329]	chr17	8848560	8853069	0.773803332079146	26	20	11	6	-0.081841432225064	0.343396226415094	28	24	1	3	0.288461538461538	0.0245109892879364	0.285692458975857	0.950333929426275	0.377602538666811	-0.370302970686602	0.0454882571075402
Group_4041_0	13386	lcorl	ligand dependent nuclear receptor corepressor like%2C transcript variant X1	chr11	24993059	25019075	0.813815508373924	69	47	12	10	0.0493730407523512	0.0835879458726964	75	52	1	5	0.423884514435696	0.00980028672937237	0.177453563895101	0.999999999999999	0.235091222724144	-0.374511473683345	0.0437577255871446
Group_819_1	20407	si:dkeyp-57f11.2	si:dkeyp-57f11.2 [Source:ZFIN%3BAcc:ZDB-GENE-041008-237]	chr3	10029157	10080409	0.188203432194694	25	32	12	7	-0.192982456140351	0.601188285398812	40	35	1	2	0.2	0.00133254534710125	0.05578063479855	0.366706011301452	0.730384987851091	-0.392982456140351	0.0412855377008653
Group_1239_2	13968	grip2a	glutamate receptor interacting protein 2a [Source:ZFIN%3BAcc:ZDB-GENE-081104-132]	chr8	19158323	19186371	0.0782361308677098	9	26	3	1	-0.492857142857143	0.765698709300723	11	19	7	10	-0.0450980392156863	0.0223792881140093	0.27140987111476	0.49383729134568	0.50776519266713	-0.447759103641457	0.0316440049443758
Group_7303_0	12006	cep104	centrosomal protein 104kDa%2C transcript variant X2	chr13	8958325	8996548	0.0752147706260774	26	18	10	1	-0.318181818181818	0.549218816699394	32	18	1	2	0.306666666666667	0.0405026268085178	0.364992421679537	0.782592923570067	0.173639282282839	-0.624848484848485	0.00964153275648949
