OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end	p.x	dN.x	dS.x	pN.x	pS.x	DoS.x	p.y	dN.y	dS.y	pN.y	pS.y	DoS.y	deltaDoSP	deltaDoSQ	dNdSP	pNpSP	deltaDoS	deltaDoSQuantile
Group_3082_1	3520	si:dkeyp-77h1.4	si:dkeyp-77h1.4 [Source:ZFIN%3BAcc:ZDB-GENE-050208-18]	chr14	24212199	24235180	0.497216819797465	14	14	4	7	0.136363636363636	0.673780619285838	13	16	2	5	0.16256157635468	0.788659267696287	1	0.899988784667876	1	-0.026197939991044	0.341964414870534
Group_3087_0	27947	sp100.1	SP110 nuclear body protein%2C tandem duplicate 1 [Source:ZFIN%3BAcc:ZDB-GENE-141212-239]	chr6	55904874	55955480	0.0413141700334907	53	12	5	5	0.315384615384615	0.0545580103687548	55	14	5	5	0.297101449275362	0.993345310168724	1	0.960976098477977	1	0.018283166109253	0.431650513525242
Group_309_0	21484	dpp6a	dipeptidyl-peptidase 6a [Source:ZFIN%3BAcc:ZDB-GENE-090918-4]	chr10	5275708	5530090	0.70980576709164	9	14	3	7	0.091304347826087	0.710993501070711	9	16	3	9	0.11	0.984465196567521	1	1	1	-0.018695652173913	0.35527267467091
Group_309_1	12699	dpp6b	dipeptidyl-peptidase 6b [Source:ZFIN%3BAcc:ZDB-GENE-070705-88]	chr5	34844094	34930897	0.651340996168582	4	11	2	12	0.123809523809524	0.639558976492615	5	13	3	4	-0.150793650793651	0.24020656627279	1	1	0.365088814028746	0.274603174603175	0.812093157818603
Group_309_2	634	loc107382734		chr10	19971450	20102002	0.0296514052150128	20	19	1	9	0.412820512820513	0.388345543727619	17	25	1	5	0.238095238095238	0.533090484613413	1	0.451870719927197	1	0.174725274725275	0.695067264573991
Group_309_5	9215	dpp10	dipeptidyl peptidase like 10	chr10	26131476	26220397	0.725918975879103	9	21	5	8	-0.0846153846153846	1	10	22	2	5	0.0267857142857143	0.601274897595614	1	1	0.999999999999999	-0.111401098901099	0.222190076667149
Group_309_7	28850	fap	fibroblast activation protein%2C alpha [Source:ZFIN%3BAcc:ZDB-GENE-081104-439]	chr9	17465689	17476383	0.713870112090357	6	16	4	8	-0.0606060606060606	0.443794386925644	6	17	4	6	-0.139130434782609	0.959810350641413	1	1	1	0.0785243741765484	0.539418486908723
Group_3090_0	16829	si:dkey-5i3.5	si:dkey-5i3.5 [Source:ZFIN%3BAcc:ZDB-GENE-070424-162]	chr2	11247671	11259238	1	6	4	2	1	-0.0666666666666667	1	5	6	1	0	-0.545454545454545	0.617745745916507	1	0.818768821520624	1	0.478787878787878	0.932590771011138
Group_3091_1	4272	alcamb	activated leukocyte cell adhesion molecule b [Source:ZFIN%3BAcc:ZDB-GENE-030131-1768]	chr7	30838101	31004366	0.308878256246677	12	5	2	3	0.305882352941176	1	12	7	1	0	-0.368421052631579	0.310590939211107	1	0.906041176598846	1	0.674303405572755	0.977144510342832
Group_3094_1	14185	rnf180	ring finger protein 180	chr19	28537473	28546745	1	22	12	5	2	-0.0672268907563025	0.235139103366109	24	13	3	5	0.273648648648649	0.630203609006708	1	1	0.426412963478269	-0.340875539404952	0.0630695790539563
Group_3096_1	19807	ora1	olfactory receptor class A related 1 [Source:ZFIN%3BAcc:ZDB-GENE-050510-2]	chr14	39112483	39113448	1	15	5	3	1	0	1	17	6	3	0	-0.260869565217391	0.767974724212209	1	0.999999999999999	1	0.260869565217391	0.800810067987849
Group_3098_0	27592	zgc:92242	zgc:92242 [Source:ZFIN%3BAcc:ZDB-GENE-040718-371]	chr4	13263759	13273465	0.496503496503497	6	4	3	0	-0.4	1	6	4	2	2	0.1	0.538689428620873	1	1	0.545971722676559	-0.5	0.0270504845942427
Group_3099_0	5563	loc107388751		chr4	24490173	24494879	0.675816357555488	12	7	6	2	-0.118421052631579	0.590635451505017	15	7	2	2	0.181818181818182	0.509598146072771	1	0.993573666530477	0.828593075218647	-0.300239234449761	0.0791262838131057
Group_3099_2	6528	si:ch211-112g6.4	si:ch211-112g6.4 [Source:ZFIN%3BAcc:ZDB-GENE-160728-119]	chr11	8483943	8497407	0.179277244494636	17	3	2	2	0.35	1	18	5	1	0	-0.217391304347826	0.413410412708406	1	0.862195482748637	1	0.567391304347826	0.959207290611891
Group_31_18	14250	si:dkey-43k4.5	si:dkey-43k4.5 [Source:ZFIN%3BAcc:ZDB-GENE-120215-82]	chr14	40613287	40629068	0.364497145366711	7	12	1	7	0.243421052631579	0.432211003679302	8	14	2	10	0.196969696969697	0.963061513882133	1	1	0.999999999999999	0.046451355661882	0.4793866628092
Group_31_23	6523	kcng4	potassium voltage-gated channel modifier subfamily G member 4 [Source:HGNC Symbol%3BAcc:HGNC:19697]	chr11	8751828	8759532	1	3	11	1	4	0.0142857142857143	0.131320949432405	2	12	3	3	-0.357142857142857	0.714562522529478	1	1	0.688773191396835	0.371428571428571	0.885433241718501
Group_31_25	17448	kcng1	potassium voltage-gated channel modifier subfamily G member 1	chr13	3987961	3993069	0.199755258874925	4	12	5	4	-0.305555555555556	0.417234972257461	7	15	4	4	-0.181818181818182	0.845920342193521	1	0.924055738883898	1	-0.123737373737374	0.208158541877622
Group_31_26	7968	kcng2	potassium voltage-gated channel modifier subfamily G member 2 [Source:HGNC Symbol%3BAcc:HGNC:6249]	chr6	9828725	9865669	1	7	13	2	3	-0.05	1	5	12	1	1	-0.205882352941176	0.824143953805892	1	0.992401912721932	1	0.155882352941176	0.662953855055692
Group_31_27	22067	si:dkey-201i6.2	si:dkey-201i6.2 [Source:ZFIN%3BAcc:ZDB-GENE-100922-109]	chr3	33583389	33588222	1	9	15	1	1	-0.125	0.715987167706469	6	9	5	11	0.0875	0.00518644392593927	0.465657729369774	1	1	-0.2125	0.128598293071026
Group_31_35	1597	si:dkey-192j17.1	si:dkey-192j17.1 [Source:ZFIN%3BAcc:ZDB-GENE-091113-38]	chr10	11677721	11843941	0.488676307007786	12	10	5	8	0.160839160839161	0.425964425964426	15	16	2	6	0.233870967741935	0.379129371620278	1	0.870453026200657	0.87376954213659	-0.073031806902774	0.269202950961956
Group_31_39	9298	kcna7	potassium voltage-gated channel subfamily A member 7 [Source:HGNC Symbol%3BAcc:HGNC:6226]	chr3	6226861	6231388	0.313725490196079	7	6	1	4	0.338461538461538	1	8	7	2	3	0.133333333333333	0.915374374860437	1	1	1	0.205128205128205	0.739042383914364
Group_31_41	6534	kcna1b	potassium voltage-gated channel%2C shaker-related subfamily%2C member 1b [Source:ZFIN%3BAcc:ZDB-GENE-140515-1]	chr2	1397994	1399484	0.400723981900452	7	42	1	2	-0.19047619047619	0.479894510995888	5	41	1	4	-0.091304347826087	0.800663014017716	1	0.847819769449734	1	-0.099171842650103	0.235064371474034
Group_31_8	1895	kcnd2	potassium voltage-gated channel subfamily D member 2 [Source:HGNC Symbol%3BAcc:HGNC:6238]	chr2	1703334	1756650	0.15000155141878	25	12	4	6	0.275675675675676	0.757910728364113	25	18	7	7	0.0813953488372093	0.766429462818194	1	0.524203633583446	0.944792680160077	0.194280326838467	0.723419644148705
Group_310_2	9253	efna2a	ephrin-A2a [Source:ZFIN%3BAcc:ZDB-GENE-990415-66]	chr18	19218262	19370004	0.0633759992347887	99	68	11	17	0.199957228400342	0.844341347610943	105	78	19	12	-0.039132734003173	0.394626566283362	1	0.80074816453322	0.153433054338968	0.239089962403515	0.780124403298134
Group_310_4	20004	efna1b	ephrin-A1b [Source:ZFIN%3BAcc:ZDB-GENE-041007-5]	chr3	51201142	51219791	1	6	5	1	0	-0.454545454545455	1	6	6	1	1	0	0.815127312682993	1	1	1	-0.454545454545455	0.0345725444814118
Group_310_8	13346	efna5a	ephrin-A5a [Source:ZFIN%3BAcc:ZDB-GENE-001128-1]	chr18	28385560	28518852	0.466666666666667	4	4	2	0	-0.5	0.592074592074592	5	2	3	3	0.214285714285714	0.302000930749125	1	0.751294558654626	0.673289979659996	-0.714285714285714	0.00477361492839578
Group_3101_0	19641	synpo2	synaptopodin 2 [Source:HGNC Symbol%3BAcc:HGNC:17732]	chr8	1524160	1548969	1	31	27	17	14	-0.0139043381535039	1	39	35	5	4	-0.0285285285285286	0.00310915365111398	0.41449285635145	1	1	0.0146241903750247	0.425285693620715
Group_3102_1	21904	efhc1	EF-hand domain (C-terminal) containing 1	chr1	45846251	45859692	0.156028368794326	34	10	1	2	0.439393939393939	0.274620060790274	35	11	2	2	0.260869565217391	0.959472447051371	1	0.999999999999999	1	0.178524374176548	0.700130189498047
Group_3105_1	7763	cmtm3	CKLF like MARVEL transmembrane domain containing 3	chr11	38898148	38904964	0.4	1	3	1	0	-0.75	0.142857142857143	1	4	2	0	-0.8	NA	NA	1	NA	0.05	0.486185447707218
Group_3106_0-Group_3106_1	26823	ncl	nucleolin [Source:ZFIN%3BAcc:ZDB-GENE-030131-6986]	chr17	16802178	16809393	0.0506710401904936	22	15	3	9	0.344594594594595	0.0780437140671946	20	18	4	12	0.276315789473684	0.873598777004803	1	0.716663821964077	1	0.068278805120911	0.521047302184291
Group_3107_1	7669	slc48a1b	solute carrier family 48 (heme transporter)%2C member 1b [Source:ZFIN%3BAcc:ZDB-GENE-030131-8226]	chr13	24772011	24775419	1	4	1	2	0	-0.2	1	5	2	1	1	0.214285714285714	0.670315333087433	1	1	1	-0.414285714285714	0.0432518443512223
Group_3110_0	21328	apoea	apolipoprotein Ea [Source:ZFIN%3BAcc:ZDB-GENE-010724-18]	chr12	18050651	18052373	1	7	6	1	1	0.0384615384615384	1	7	5	1	0	-0.416666666666667	0.812643294530681	1	1	1	0.455128205128205	0.924200781136988
Group_3112_3	31910	unknown		chr1	773424	809604	1	38	19	3	1	-0.0833333333333334	0.269825268817204	41	20	1	2	0.33879781420765	0.705134932770612	1	0.999999999999999	0.740856814293869	-0.422131147540983	0.0407927093881094
Group_3113_0	31041	smchd1	structural maintenance of chromosomes flexible hinge domain containing 1	chr10	17110897	17152236	2.74470560620401e-05	97	37	6	18	0.473880597014925	0.00626204561196422	90	38	6	11	0.350183823529412	0.703225115757393	1	0.814352950805317	0.714849171772605	0.123696773485513	0.616519600752206
Group_3115_0	28667	si:dkey-288a3.2	si:dkey-288a3.2 [Source:ZFIN%3BAcc:ZDB-GENE-131127-351]	chr18	36081775	36146041	1	10	8	1	0	-0.444444444444444	1	9	7	1	1	0.0625	0.778747352733012	1	1	1	-0.506944444444444	0.0230001446549978
Group_3115_1	19505	ppp1r37	protein phosphatase 1 regulatory subunit 37	chr7	22844863	22901410	0.135143777755029	23	30	6	2	-0.316037735849057	0.401076165123526	25	32	4	2	-0.228070175438596	0.915423238298063	1	0.999999999999999	1	-0.087967560410461	0.248806596267901
Group_3116_0	14721	desi1b	desumoylating isopeptidase 1b [Source:ZFIN%3BAcc:ZDB-GENE-040426-936]	chr11	7307956	7309147	1	2	2	2	1	-0.166666666666667	1	2	2	2	1	-0.166666666666667	1	1	1	1	0	0.399681759004774
Group_3118_0	12787	atxn7l1	ataxin 7 like 1	chr2	20000402	20051306	0.384953839288205	12	19	1	6	0.244239631336406	0.710907405327801	13	23	4	5	-0.0833333333333333	0.629438456055085	1	1	0.454772333808178	0.327572964669739	0.856068277158976
Group_312_1	32054	nfatc1	nuclear factor of activated T-cells%2C cytoplasmic%2C calcineurin-dependent 1 [Source:ZFIN%3BAcc:ZDB-GENE-060503-677]	chr12	17776095	17802804	1	6	11	2	6	0.102941176470588	0.363636363636364	7	14	1	0	-0.666666666666667	0.0855866257519975	1	1	0.707660466654552	0.769607843137255	0.989729495154058
Group_312_2	17447	nfatc2	nuclear factor of activated T-cells 2 [Source:HGNC Symbol%3BAcc:HGNC:7776]	chr13	4049182	4060236	1	13	22	1	3	0.121428571428571	0.534981415082441	16	26	7	7	-0.119047619047619	0.281103789028171	1	1	0.751294558654626	0.24047619047619	0.781570953276436
Group_312_3	30871	nfat5a	nuclear factor of activated T-cells 5%2C tonicity-responsive a [Source:ZFIN%3BAcc:ZDB-GENE-030131-6322]	chr13	26834790	26851521	0.238458589035309	10	21	1	9	0.22258064516129	1	9	27	1	4	0.05	0.435876068444879	1	0.699947798137223	1	0.17258064516129	0.691161579632576
Group_312_8	30505	nfatc3b	nuclear factor of activated T-cells%2C cytoplasmic%2C calcineurin-dependent 3b [Source:ZFIN%3BAcc:ZDB-GENE-100922-25]	chr4	38570414	38615976	0.658265742233399	38	20	3	3	0.155172413793103	0.761014316117661	40	21	11	4	-0.0775956284153005	0.28514184176479	1	1	0.608407800232998	0.232768042208404	0.772457688413135
Group_3121_0	1818	adm2b	adrenomedullin 2b [Source:ZFIN%3BAcc:ZDB-GENE-081104-279]	chr4	21071731	21079737	1	7	6	1	2	0.205128205128205	0.523809523809524	8	5	2	0	-0.384615384615385	0.482341721814306	1	1	0.576150122030579	0.58974358974359	0.963402285548966
Group_3121_1	21263	adm2a	adrenomedullin 2a [Source:ZFIN%3BAcc:ZDB-GENE-041210-100]	chr2	27589353	27600346	0.464285714285714	4	1	1	2	0.466666666666667	1	5	1	1	0	-0.166666666666667	0.561362529069548	1	1	1	0.633333333333334	0.969911760451324
Group_3122_0	5811	ccdc136a	coiled-coil domain containing 136a [Source:ZFIN%3BAcc:ZDB-GENE-100624-2]	chr12	14109685	14132665	1	22	10	2	0	-0.3125	0.655203243136491	25	11	5	1	-0.138888888888889	0.636584492029911	1	1	1	-0.173611111111111	0.158252567626211
Group_3125_0	31966	smc6	structural maintenance of chromosomes 6	chr18	16326060	16358281	1	4	3	1	1	0.0714285714285714	1	4	3	3	1	-0.178571428571429	0.847533250369227	1	1	1	0.25	0.791841458122378
Group_3125_1	14303	si:dkey-119f1.1	si:dkey-119f1.1 [Source:ZFIN%3BAcc:ZDB-GENE-070705-287]	chr2	428221	472722	1	39	49	7	10	0.0314171122994653	0.632876617053832	33	43	1	3	0.184210526315789	0.117101028970473	1	1	0.978263237724588	-0.152793414016324	0.177780992333285
Group_3126_1	26104	dync2li1	dynein cytoplasmic 2 light intermediate chain 1	chr6	17467730	17473310	0.638009049773755	2	6	4	6	-0.15	0.470588235294118	7	8	2	0	-0.533333333333333	0.0212038398505957	0.887225688774027	0.571712991559893	0.438578026081	0.383333333333333	0.89281064660784
Group_3127_0	11832	susd2	sushi domain containing 2 [Source:HGNC Symbol%3BAcc:HGNC:30667]	chr15	1981051	2003161	0.257483289741354	15	15	6	2	-0.25	0.581970970206264	18	14	1	2	0.229166666666667	0.28837213578333	1	0.811700239918142	0.564792891123069	-0.479166666666667	0.0300882395486764
Group_3127_1	15639	susd2	sushi domain containing 2	chr8	35792194	35811105	0.225980043511003	12	19	1	8	0.275985663082437	0.685660893091234	12	19	2	6	0.137096774193548	0.894945829314312	1	1	0.910453192277426	0.138888888888889	0.63648199045277
Group_3128_1	4137	ociad2	OCIA domain containing 2	chr14	6536970	6539525	1	6	4	2	2	0.1	1	7	4	1	0	-0.363636363636364	0.51832312696029	1	1	1	0.463636363636364	0.928251121076233
Group_3129_0	14870	cbr1	carbonyl reductase 1%2C transcript variant X1	chr18	10346546	10352590	1	9	8	1	2	0.196078431372549	0.64472049689441	10	9	2	4	0.192982456140351	0.904882183664336	1	1	1	0.00309597523219798	0.40474468392883
Group_3136_1	9501	rubcn	RUN and cysteine rich domain containing beclin 1 interacting protein	chr5	37402749	37423770	0.173258645386667	20	17	3	8	0.267813267813268	0.674012158054711	21	23	2	4	0.143939393939394	0.49030859447199	1	0.730658608691313	1	0.123873873873874	0.616953565745696
Group_3137_0	24041	ccsapa	centriole%2C cilia and spindle-associated protein a [Source:ZFIN%3BAcc:ZDB-GENE-111116-1]	chr10	47796122	47806389	1	9	4	5	1	-0.141025641025641	0.51702786377709	10	6	3	0	-0.375	0.582296171860449	1	1	0.999999999999999	0.233974358974359	0.773904238391436
Group_3137_1	5742	ccsapb	centriole%2C cilia and spindle-associated protein b [Source:ZFIN%3BAcc:ZDB-GENE-081107-51]	chr11	39472531	39473709	1	6	5	1	2	0.212121212121212	1	8	5	2	1	-0.0512820512820512	0.844029162957206	1	1	1	0.263403263403263	0.80196730797049
Group_3138_0	18810	acyp1	acylphosphatase 1%2C transcript variant X1	chr16	49623581	49624623	1	2	2	1	2	0.166666666666667	1	2	2	1	3	0.25	0.987475908533068	1	1	1	-0.083333333333333	0.25618400115724
Group_3145_0	27314	chs1	chitin synthase 1 [Source:ZFIN%3BAcc:ZDB-GENE-030131-1188]	chr11	23417681	23446900	0.227395783706116	34	24	2	5	0.300492610837438	0.344690695043512	33	29	4	7	0.168621700879765	0.794887422341667	1	0.681233198572437	1	0.131870909957673	0.627368725589469
Group_3146_0	25780	slc28a3	solute carrier family 28 member 3	chr19	24985279	24990442	1	12	11	6	5	-0.0237154150197628	1	13	12	4	5	0.0755555555555556	0.922505880788897	1	1	1	-0.0992709705753184	0.234775061478374
Group_3146_1	5548	slc28a1	solute carrier family 28 member 1	chr4	23370789	23383778	0.379098143236074	8	15	1	7	0.222826086956522	0.641022704966302	9	19	3	3	-0.178571428571429	0.392036236720662	1	0.999999999999999	0.347574777780963	0.401397515527951	0.902791841458122
Group_3148_0	5934	mdn1	midasin AAA ATPase 1	chr14	57455900	57512876	0.721564546393425	93	149	16	22	-0.0367551109177903	0.277692400370702	99	165	17	19	-0.0972222222222222	0.9047085538627	1	0.901635128888506	0.834714174605389	0.0604671113044319	0.505569217416462
Group_3149_1	20359	si:ch211-120j21.1	si:ch211-120j21.1 [Source:ZFIN%3BAcc:ZDB-GENE-091204-381]	chr17	9091494	9203406	1	11	8	2	2	0.0789473684210527	1	10	10	3	4	0.0714285714285715	0.844253822563073	1	0.862639591019358	1	0.0075187969924812	0.411977433820338
Group_315_0	30051	si:dkey-91i10.3	si:dkey-91i10.3 [Source:ZFIN%3BAcc:ZDB-GENE-081105-124]	chr9	29535402	29553445	1	8	19	2	5	0.0105820105820106	0.669740888568998	9	19	3	4	-0.107142857142857	0.949270359118184	1	0.999999999999999	1	0.117724867724868	0.605670475914943
Group_315_1	25936	si:ch211-113j14.1	si:ch211-113j14.1 [Source:ZFIN%3BAcc:ZDB-GENE-120215-110]	chr12	14531466	14556892	0.706520073296685	11	8	5	6	0.124401913875598	1	12	9	4	2	-0.0952380952380952	0.559796349847117	1	1	0.742182577938871	0.219640009113693	0.756834948647476
Group_315_8	25991	cyp11c1	cytochrome P450%2C family 11%2C subfamily C%2C polypeptide 1 [Source:ZFIN%3BAcc:ZDB-GENE-070828-1]	chr3	48414953	48424303	0.702595972485221	7	13	3	9	0.1	0.713870112090357	8	16	4	6	-0.0666666666666667	0.786680846655351	1	1	0.769905267375491	0.166666666666667	0.679878489801823
Group_315_9	6426	cyp11a2	cytochrome P450%2C family 11%2C subfamily A%2C polypeptide 2 [Source:ZFIN%3BAcc:ZDB-GENE-130911-1]	chr4	24884665	24887060	1	4	12	1	2	-0.0833333333333333	1	5	14	1	2	-0.0701754385964912	0.997437870528694	1	1	1	-0.0131578947368421	0.364964559525532
Group_3151_0	28744	cbarpb	calcium channel%2C voltage-dependent%2C beta subunit associated regulatory protein b [Source:ZFIN%3BAcc:ZDB-GENE-050208-507]	chr5	39432801	39437062	0.4962044870325	21	18	4	7	0.174825174825175	1	22	19	3	2	-0.0634146341463414	0.421999480501334	1	1	0.734033662388595	0.238239808971516	0.779401128308983
Group_3151_1	13156	cbarpb	calcium channel%2C voltage-dependent%2C beta subunit associated regulatory protein b [Source:ZFIN%3BAcc:ZDB-GENE-050208-507]	chr17	5504418	5524788	0.0363774656457583	13	21	6	1	-0.474789915966387	1	13	23	3	5	-0.0138888888888889	0.301055494671434	1	0.999999999999999	0.169635591294641	-0.460901027077498	0.0335599594966006
Group_3152_0	16505	ubqln4	ubiquilin 4	chr12	12396775	12402348	0.612616099071208	3	11	2	4	-0.119047619047619	1	4	13	1	2	-0.0980392156862745	0.72687280537289	1	1	1	-0.0210084033613445	0.351077679733835
Group_3159_1	6508	zdhhc1	zinc finger DHHC-type containing 1	chr11	8915057	8925096	1	11	14	2	2	-0.06	1	12	12	2	1	-0.166666666666667	0.927626757677067	1	0.893093525844275	1	0.106666666666667	0.586286706205699
Group_316_0	13950	dock3	dedicator of cytokinesis 3 [Source:HGNC Symbol%3BAcc:HGNC:2989]	chr8	19060478	19125798	0.29723525755756	16	90	4	12	-0.0990566037735849	1	17	94	3	17	0.00315315315315315	0.848738866765192	1	0.999999999999999	0.741719958366863	-0.102209756926738	0.23101403153479
Group_316_1	14228	dcaf1	DDB1 and CUL4 associated factor 1 [Source:HGNC Symbol%3BAcc:HGNC:30911]	chr14	41051362	41074329	0.0329564422301837	25	26	4	17	0.299719887955182	0.0411157431529664	28	33	1	10	0.368107302533532	0.202247596275095	1	0.889358019259475	0.822575754747608	-0.06838741457835	0.276580355851295
Group_316_4	26274	dock5	dedicator of cytokinesis 5	chr19	9510369	9566755	0.595981972347414	10	41	2	4	-0.137254901960784	1	11	44	1	4	0	0.938131331105127	1	1	1	-0.137254901960784	0.193403732098944
Group_316_5	22389	dock2	dedicator of cytokinesis 2	chr2	63023234	63214192	0.0140876183357929	18	30	1	16	0.316176470588235	0.0931747750892954	18	35	1	11	0.256289308176101	0.72663147276733	1	0.870753541574322	1	0.059887162412134	0.50397801244033
Group_316_6	22116	dock4b	dedicator of cytokinesis 4b [Source:ZFIN%3BAcc:ZDB-GENE-060130-74]	chr2	23423909	23597768	1	10	44	3	15	0.0185185185185185	0.361109935156677	12	48	3	5	-0.175	0.154663056960703	1	0.999999999999999	0.509624531989301	0.193518518518518	0.722696369159554
Group_316_7	14262	dock3	dedicator of cytokinesis 3	chr14	40833987	41046746	0.752184369714775	19	51	3	11	0.0571428571428571	0.0970774897205121	18	55	9	11	-0.203424657534247	0.435591877548451	1	0.882144919826278	0.293312114706362	0.260567514677104	0.800665412990019
Group_3161_0	19996	ciart	circadian associated repressor of transcription%2C transcript variant X2	chr3	50455434	50458723	0.672041520565269	14	22	3	3	-0.111111111111111	1	14	20	3	5	0.0367647058823529	0.897521632277621	1	0.999999999999999	1	-0.147875816993464	0.183277882250832
Group_3167_0	15318	cdkn1cb	cyclin-dependent kinase inhibitor 1Cb [Source:ZFIN%3BAcc:ZDB-GENE-131127-286]	chr4	30347557	30353113	1	10	6	2	1	-0.0416666666666666	1	10	6	1	0	-0.375	0.746773947318154	1	1	1	0.333333333333333	0.862577752061334
Group_3169_0	32107	ora3	olfactory receptor class A related 3 [Source:ZFIN%3BAcc:ZDB-GENE-100721-3]	chr14	9382327	9385803	0.680172297752053	8	4	6	5	0.121212121212121	1	10	9	1	1	0.0263157894736842	0.0400273588940308	1	0.690828486036202	1	0.0948963317384368	0.567626211485607
Group_317_2	1227	abcg2b	ATP-binding cassette%2C sub-family G (WHITE)%2C member 2b [Source:ZFIN%3BAcc:ZDB-GENE-050517-36]	chr2	15044245	15068847	1	5	17	1	4	0.0272727272727273	0.143236074270557	6	19	3	2	-0.36	0.633483482412109	1	1	0.518605016428726	0.387272727272727	0.894546506581802
Group_317_3	10983	abcg2a	ATP-binding cassette%2C sub-family G (WHITE)%2C member 2a [Source:ZFIN%3BAcc:ZDB-GENE-050517-35]	chr1	5761153	5782276	1	6	11	5	7	-0.0637254901960784	0.67490380683784	7	13	2	8	0.15	0.664052563325419	1	1	0.530801376697578	-0.213725490196078	0.127730363084045
Group_317_4	17191	abcg2d	ATP-binding cassette%2C sub-family G (WHITE)%2C member 2d [Source:ZFIN%3BAcc:ZDB-GENE-050517-38]	chr4	42649221	42660711	0.706037010820103	15	12	4	5	0.111111111111111	0.281162168258943	16	14	3	7	0.233333333333333	0.9290839018579	1	0.999999999999999	0.860716350426945	-0.122222222222222	0.210039056849414
Group_317_5	26114	abcg5	ATP binding cassette subfamily G member 5	chr6	17474733	17484478	0.361455108359133	9	6	2	5	0.314285714285714	1	9	8	4	5	0.0849673202614379	0.891060592469125	1	0.964401596142146	0.896471479235456	0.229318394024276	0.769419933458701
Group_317_6	26105	abcg8	ATP binding cassette subfamily G member 8%2C transcript variant X1	chr6	17484816	17492865	1	4	21	2	8	-0.04	1	4	22	2	8	-0.0461538461538462	0.999766976323169	1	1	1	0.0061538461538462	0.409662953855056
Group_317_7	22265	abcg1	ATP-binding cassette%2C sub-family G (WHITE)%2C member 1 [Source:ZFIN%3BAcc:ZDB-GENE-070424-84]	chr7	36438348	36459874	1	6	14	1	2	-0.0333333333333333	0.130434782608696	6	14	3	1	-0.45	0.726131193854955	1	1	0.740856814293869	0.416666666666667	0.907999421380009
Group_3170_0	12670	cdc42ep4a	CDC42 effector protein (Rho GTPase binding) 4a [Source:ZFIN%3BAcc:ZDB-GENE-040704-22]	chr3	245251	246267	0.533102766798419	14	7	1	2	0.333333333333333	0.507246376811594	16	6	1	1	0.227272727272727	0.909215719874355	1	0.920015650857437	1	0.106060606060606	0.585274121220888
Group_3170_1	3950	cdc42ep4b	CDC42 effector protein (Rho GTPase binding) 4b [Source:ZFIN%3BAcc:ZDB-GENE-091008-2]	chr16	32923261	32968446	0.642414860681115	5	9	3	3	-0.142857142857143	0.0325077399380805	5	10	4	0	-0.666666666666667	0.365868542822442	1	1	0.324126587757619	0.523809523809524	0.949226095761609
Group_3171_1	838	bcat2	branched chain amino-acid transaminase 2%2C mitochondrial [Source:ZFIN%3BAcc:ZDB-GENE-040718-425]	chr3	6240499	6264526	0.621385479509049	7	11	1	4	0.188888888888889	0.543478260869565	8	14	2	1	-0.303030303030303	0.478739338275848	1	1	0.571607644953331	0.491919191919192	0.937509040937364
Group_3173_1	3795	zgc:162969	zgc:162969 [Source:ZFIN%3BAcc:ZDB-GENE-041008-244]	chr5	27708297	27711189	1	16	6	2	1	0.0606060606060607	0.43	18	5	1	1	0.282608695652174	0.909596668848822	1	0.932410762907193	1	-0.222002635046113	0.121365543179517
Group_3174_0	17185	armc4	armadillo repeat containing 4 [Source:ZFIN%3BAcc:ZDB-GENE-100316-7]	chr4	42613357	42631126	1	17	17	3	4	0.0714285714285715	0.348944085786191	17	17	1	4	0.3	0.813204239975714	1	1	0.835994498524841	-0.228571428571428	0.117459858238102
Group_3174_1	6950	armc4	armadillo repeat containing 4 [Source:ZFIN%3BAcc:ZDB-GENE-100316-7]	chr10	22849850	22890053	1	7	7	2	2	0	0.576470588235294	7	6	1	3	0.288461538461538	0.900503962017648	1	1	1	-0.288461538461538	0.0856357587154636
Group_3177_0	12194	si:ch211-286k11.4	si:ch211-286k11.4 [Source:ZFIN%3BAcc:ZDB-GENE-131121-159]	chr9	43415056	43440340	1	23	17	6	5	0.0295454545454545	1	29	21	5	4	0.0244444444444444	0.864358874709115	1	1	1	0.0051010101010101	0.408361058874584
Group_3177_1	21591	loc107382057		chr9	36320943	36333972	0.719017145687488	12	20	3	8	0.102272727272727	1	14	22	2	4	0.0555555555555556	0.621288243448131	1	1	1	0.0467171717171714	0.47953131780703
Group_318_0	1371	kdm2bb	lysine (K)-specific demethylase 2Bb [Source:ZFIN%3BAcc:ZDB-GENE-080225-13]	chr8	36053250	36105914	0.0643957707387513	24	16	2	7	0.377777777777778	0.608510638297872	23	21	1	3	0.272727272727273	0.453949677020256	1	0.622401877318134	1	0.105050505050505	0.583538261246926
Group_318_2	31149	kdm2ab	lysine (K)-specific demethylase 2Ab [Source:ZFIN%3BAcc:ZDB-GENE-101007-5]	chr2	62615250	62642572	0.74130765068299	22	13	7	6	0.0901098901098901	0.145971250990762	25	15	3	6	0.291666666666667	0.588278518717559	1	1	0.606831441322223	-0.201556776556777	0.134673802979893
