OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end	alpha	p	dN	dS	pN	pS	DoS
Group_557_3	39	osbpl9	oxysterol binding protein like 9	chr17	11295180	11330819	0.25	1	6	18	1	4	0.05
Group_7241_0	23941	haus5	HAUS augmin like complex subunit 5	chr17	11489292	11501266	0.375	0.634220686852266	24	10	3	2	0.105882352941177
Group_470_1	120	zfr2	zinc finger RNA binding protein 2 [Source:ZFIN%3BAcc:ZDB-GENE-070705-184]	chr17	11537966	11590749	-1.25	0.585479296653432	12	27	2	2	-0.192307692307692
Group_9428_0	23943	loc107393121		chr17	11650316	11658563	-0.666666666666667	0.681464253210638	12	15	4	3	-0.126984126984127
Group_5166_0	16554	cers1	ceramide synthase 1	chr17	11715359	11738958	-6	0.236363636363636	2	7	2	1	-0.444444444444444
Group_2027_1	16563	ncl1	nicalin [Source:ZFIN%3BAcc:ZDB-GENE-030131-8788]	chr17	11743268	11755653	-1.25	0.584033613445378	4	9	2	2	-0.192307692307692
Group_9_47	30818	si:zfos-588f8.1	si:zfos-588f8.1 [Source:ZFIN%3BAcc:ZDB-GENE-110411-111]	chr17	11855196	11883261	-5.2	0.126669561441598	15	31	3	1	-0.423913043478261
Group_215_9	16556	arhgef18b	rho/rac guanine nucleotide exchange factor (GEF) 18b [Source:ZFIN%3BAcc:ZDB-GENE-070705-462]	chr17	12041848	12096781	-0.1	1	15	33	2	4	-0.0208333333333333
Group_2_14	16566	tmprss9	transmembrane protease%2C serine 9 [Source:ZFIN%3BAcc:ZDB-GENE-050208-573]	chr17	12141787	12156157	-0.466666666666667	0.735824873872504	18	22	6	5	-0.0954545454545454
Group_92_7	16559	fbn2b	fibrillin 2b [Source:ZFIN%3BAcc:ZDB-GENE-090112-3]	chr17	12223580	12303478	0.747863247863248	0.0815266456651734	36	59	2	13	0.245614035087719
Group_2117_1	1006	hnrnpm	heterogeneous nuclear ribonucleoprotein M [Source:ZFIN%3BAcc:ZDB-GENE-030131-6898]	chr17	12384191	12392404	0.865384615384615	0.133333333333333	13	7	1	4	0.45
Group_84_16	31580	loc107392615		chr17	12516791	12541339	-0.123339658444023	0.846428140256146	62	74	16	17	-0.0289661319073084
Group_3997_0	1514	nexn	nexilin (F actin binding protein)%2C transcript variant X1	chr17	12611044	12621510	-2.63636363636364	0.147727272727273	11	20	2	0	-0.645161290322581
Group_2553_1	29331	tab3	TGF-beta activated kinase 1/MAP3K7 binding protein 3	chr17	12627124	12634731	0.5	1	8	12	1	3	0.15
Group_7132_0	29333	si:ch211-232d19.4	si:ch211-232d19.4 [Source:ZFIN%3BAcc:ZDB-GENE-060503-312]	chr17	12664522	12669947	-0.266666666666667	1	15	19	1	1	-0.0588235294117647
Group_1476_0	29350	p3h2	prolyl 3-hydroxylase 2%2C transcript variant X1	chr17	12672295	12757170	0.4	0.693261873462096	13	13	3	5	0.125
Group_25_21	29351	bx649608.1	unknown	chr17	12786122	12789638	0.733333333333333	0.559440559440559	5	4	1	3	0.305555555555556
Group_5824_0	29352	ccdc50	coiled-coil domain containing 50%2C transcript variant X1	chr17	12799316	12807790	0.605263157894737	0.568818155025051	19	5	3	2	0.191666666666667
Group_4517_0	29342	ftsj3	FtsJ homolog 3 (E. coli)	chr17	13171370	13188009	0.533333333333333	1	5	7	1	3	0.166666666666667
Group_2614_0	29346	ssx2ipb	synovial sarcoma%2C X breakpoint 2 interacting protein b [Source:ZFIN%3BAcc:ZDB-GENE-050208-601]	chr17	13280703	13285877	0.666666666666667	0.159218899007174	20	10	4	6	0.266666666666667
Group_1130_0	29376	vtg5	vitellogenin 5 [Source:ZFIN%3BAcc:ZDB-GENE-001201-4]	chr17	13350457	13360414	0.628458498023715	0.161729623133713	46	47	4	11	0.227956989247312
Group_1130_1	29382	vtg3	vitellogenin 3%2C phosvitinless [Source:ZFIN%3BAcc:ZDB-GENE-991019-2]	chr17	13975523	13988009	0.736111111111111	0.140793091731452	48	38	2	6	0.308139534883721
Group_846_4	29385	unknown		chr17	14166076	14175203	-0.928571428571429	1	14	9	3	1	-0.141304347826087
Group_2367_1	29387	eme2	essential meiotic structure-specific endonuclease subunit 2	chr17	14228513	14232309	0.894736842105263	0.063964735454299	19	10	1	5	0.488505747126437
Group_841_2	31582	si:dkey-220f10.4	si:dkey-220f10.4 [Source:ZFIN%3BAcc:ZDB-GENE-030131-9651]	chr17	14239195	14244200	-1.25	0.333333333333333	8	18	1	0	-0.692307692307692
Group_4094_0	29391	tsr3	TSR3%2C 20S rRNA accumulation%2C homolog (S. cerevisiae)	chr17	14290812	14294144	0	1	8	8	1	0	-0.5
Group_5490_0	31584	zgc:112185	zgc:112185 [Source:ZFIN%3BAcc:ZDB-GENE-050320-14]	chr17	14315529	14319493	-0.4	0.461538461538462	5	7	1	0	-0.583333333333333
Group_4326_0	31583	anks3	ankyrin repeat and sterile alpha motif domain containing 3%2C transcript variant X1	chr17	14324224	14331564	-0.25	0.473684210526316	8	10	1	0	-0.555555555555556
Group_4502_0	29393	wdr24	WD repeat domain 24	chr17	14332671	14340844	-2.16666666666667	0.421739130434783	2	19	1	3	-0.154761904761905
Group_6864_0	31585	wdr90	WD repeat domain 90%2C transcript variant X1	chr17	14454850	14494924	0.0952380952380952	1	42	38	10	10	0.025
Group_1_13	31586	nlrc3	NLR family%2C CARD domain containing 3	chr17	14499768	14515618	-6.25	0.143178085295173	16	29	4	1	-0.444444444444444
Group_336_0	16236	ttll7	tubulin tyrosine ligase like 7%2C transcript variant X3	chr17	15273888	15375988	-0.1	1	10	22	3	6	-0.0208333333333333
Group_1479_2	30796	loc107392716		chr17	15420907	15423437	-0.625	1	8	13	1	1	-0.119047619047619
Group_6872_0	16249	rpf1	ribosome production factor 1 homolog	chr17	15424294	15429147	-5.5	0.330882352941177	2	13	1	1	-0.366666666666667
Group_4964_0	16248	si:dkey-205k8.5	si:dkey-205k8.5 [Source:ZFIN%3BAcc:ZDB-GENE-141216-11]	chr17	15434754	15439048	0.333333333333333	1	16	16	2	3	0.1
Group_6322_0	16234	ctbs	chitobiase%2C di-N-acetyl- [Source:ZFIN%3BAcc:ZDB-GENE-050522-422]	chr17	15442163	15446505	0	1	6	6	1	1	0
Group_4732_0	16246	xxylt1	xyloside xylosyltransferase 1%2C transcript variant X2	chr17	15455110	15480688	-4.6	0.294117647058824	5	7	4	1	-0.383333333333333
Group_218_2	1240	loc107373759		chr17	15710391	15724051	-2.85714285714286	0.325541125541125	14	18	3	1	-0.3125
Group_12_68	26646	ephb3	EPH receptor B3%2C transcript variant X1	chr17	16393760	16461555	0.2	1	4	16	1	5	0.0333333333333334
Group_5719_0	31458	armc9	armadillo repeat containing 9%2C transcript variant X1	chr17	16748865	16775530	0.315789473684211	1	19	26	1	2	0.0888888888888889
Group_98_17	31459	b3gnt7	UDP-GlcNAc:betaGal beta-1%2C3-N-acetylglucosaminyltransferase 7	chr17	16794697	16795941	0.4	1	10	12	1	2	0.121212121212121
Group_3106_0-Group_3106_1	26823	ncl	nucleolin [Source:ZFIN%3BAcc:ZDB-GENE-030131-6986]	chr17	16802178	16809393	0.7	0.0780437140671946	20	18	4	12	0.276315789473684
Group_6877_0	26833	zgc:85936	zgc:85936 [Source:ZFIN%3BAcc:ZDB-GENE-040426-2450]	chr17	16999549	17010941	0.30952380952381	0.734897945973667	42	29	5	5	0.0915492957746479
Group_36_37	26819	ddx59	DEAD-box helicase 59	chr17	17414456	17417839	0	1	20	15	4	3	0
Group_531_0	26829	camsap2a	calmodulin regulated spectrin-associated protein family%2C member 2a [Source:ZFIN%3BAcc:ZDB-GENE-030131-3016]	chr17	17419356	17474005	0.0666666666666667	1	30	28	8	8	0.0172413793103449
Group_2724_0	26828	wdr47a	WD repeat domain 47a [Source:ZFIN%3BAcc:ZDB-GENE-070216-3]	chr17	17484039	17492685	-0.8	0.658317165806463	15	27	3	3	-0.142857142857143
Group_731_0	26818	si:zfos-943e10.1	si:zfos-943e10.1 [Source:ZFIN%3BAcc:ZDB-GENE-030131-5694]	chr17	17500282	17521214	0.6	1	5	4	1	2	0.222222222222222
Group_1541_1	26826	gipc3	GIPC PDZ domain containing family member 3	chr17	17529080	17546947	-4	0.464285714285714	1	5	1	1	-0.333333333333333
Group_203_3	26817	tbxa2r	thromboxane A2 receptor%2C transcript variant X1	chr17	17550964	17563806	0.333333333333333	1	3	7	2	7	0.0777777777777778
Group_20_5	26816	ptprsa	protein tyrosine phosphatase%2C receptor type%2C s%2C a [Source:ZFIN%3BAcc:ZDB-GENE-020107-3]	chr17	17594228	17925510	0.75974025974026	0.263632864005614	14	37	1	11	0.191176470588235
Group_922_2	26812	kdm4b	lysine demethylase 4B [Source:HGNC Symbol%3BAcc:HGNC:29136]	chr17	18530768	18591262	0.847953216374269	0.0746739608345738	19	26	1	9	0.322222222222222
Group_2751_1	26811	uhrf1	ubiquitin like with PHD and ring finger domains 1%2C transcript variant X2	chr17	18605565	18621434	0.8125	0.213668782307139	10	15	1	8	0.288888888888889
Group_539_5	26810	kcnn1	potassium calcium-activated channel subfamily N member 1	chr17	18623351	18632369	-0.227777777777778	0.790900424062536	18	17	13	10	-0.0509316770186335
Group_4498_0	26808	cluap1	clusterin associated protein 1%2C transcript variant X1	chr17	18640509	18647215	0.571428571428571	0.606643356643357	7	3	3	3	0.2
Group_1138_2	26868	loc107392790		chr17	18694821	18705038	0.4	1	15	9	1	1	0.125
Group_8068_0	26867	si:ch73-40i7.2	si:ch73-40i7.2 [Source:ZFIN%3BAcc:ZDB-GENE-130530-921]	chr17	18718381	18724552	0.711111111111111	0.235696228132268	15	13	2	6	0.285714285714286
Group_334_4	26865	si:ch211-43f4.1	si:ch211-43f4.1 [Source:ZFIN%3BAcc:ZDB-GENE-160113-156]	chr17	18744954	18754643	-1.66666666666667	0.351839464882943	3	16	3	6	-0.175438596491228
Group_1041_0	26850	crtc1b	CREB regulated transcription coactivator 1b [Source:ZFIN%3BAcc:ZDB-GENE-041210-266]	chr17	18763059	18779344	-1.75	0.489285714285714	2	11	1	2	-0.179487179487179
Group_6_67	26864	mast3b	microtubule associated serine/threonine kinase 3b [Source:ZFIN%3BAcc:ZDB-GENE-111209-1]	chr17	18868572	18912235	-0.836734693877551	0.509326379857559	14	30	6	7	-0.143356643356643
Group_79_17	26862	si:dkey-258f14.3	si:dkey-258f14.3 [Source:ZFIN%3BAcc:ZDB-GENE-050809-43]	chr17	18920611	18935729	0.428571428571429	0.502952230121828	17	17	4	7	0.136363636363636
Group_406_1	26846	jak3	Janus kinase 3 (a protein tyrosine kinase%2C leukocyte) [Source:ZFIN%3BAcc:ZDB-GENE-070725-4]	chr17	18986769	19010670	0.375	0.73650434446225	16	20	4	8	0.111111111111111
Group_564_6	26859	slc5a5	solute carrier family 5 member 5%2C transcript variant X1	chr17	19018177	19027735	0.428571428571429	1	7	12	1	3	0.118421052631579
Group_8958_0	26845	unknown		chr17	19030758	19031228	0	1	5	5	1	1	0
Group_740_4	31465	si:ch73-40i7.5	si:ch73-40i7.5 [Source:ZFIN%3BAcc:ZDB-GENE-041008-110]	chr17	19037378	19047676	-1.4	1	5	12	1	1	-0.205882352941176
Group_182_2	31464	abca7	ATP binding cassette subfamily A member 7 [Source:HGNC Symbol%3BAcc:HGNC:37]	chr17	19050643	19086054	0.823923444976077	0.00211434234489434	55	46	4	19	0.370641411967284
Group_4947_0	26858	r3hdm4	R3H domain containing 4	chr17	19088866	19096228	0.25	1	4	6	1	2	0.0666666666666667
Group_6278_0	31462	ndufs7	NADH:ubiquinone oxidoreductase core subunit S7	chr17	19182210	19192328	0.8	1	5	1	1	0	-0.166666666666667
Group_4943_0	26844	gamt	guanidinoacetate N-methyltransferase	chr17	19198999	19202206	-1.33333333333333	1	3	7	1	1	-0.2
Group_2821_0	31460	dpp9	dipeptidyl peptidase 9%2C transcript variant X1	chr17	19251364	19269371	0.0256410256410257	1	13	19	2	3	0.00624999999999998
Group_32_30	26843	angptl4	angiopoietin like 4 [Source:HGNC Symbol%3BAcc:HGNC:16039]	chr17	19268487	19274997	-0.555555555555556	1	9	7	4	2	-0.104166666666667
Group_537_1	26855	kank3	KN motif and ankyrin repeat domains 3%2C transcript variant X3	chr17	19315364	19324601	0.569444444444444	0.469321201828949	18	31	2	8	0.16734693877551
Group_570_2	26854	pik3r2	phosphoinositide-3-kinase%2C regulatory subunit 2 (beta) [Source:ZFIN%3BAcc:ZDB-GENE-040309-1]	chr17	19338280	19360740	0.192307692307692	1	13	14	3	4	0.0529100529100529
Group_2477_0	26853	si:dkey-197i20.6	si:dkey-197i20.6 [Source:ZFIN%3BAcc:ZDB-GENE-131127-557]	chr17	19365367	19368717	0.285714285714286	1	7	5	2	2	0.0833333333333334
Group_108_2	26842	pde4cb	phosphodiesterase 4C%2C cAMP-specific b [Source:ZFIN%3BAcc:ZDB-GENE-030131-4075]	chr17	19373447	19400793	-5	0.0827586206896551	7	21	2	0	-0.75
Group_17_26	26840	kif21b	kinesin family member 21B [Source:HGNC Symbol%3BAcc:HGNC:29442]	chr17	19527476	19547295	-0.349206349206349	0.740503038456354	21	34	5	6	-0.0727272727272727
Group_810_1	26798	kif26ba	kinesin family member 26Ba [Source:ZFIN%3BAcc:ZDB-GENE-070521-4]	chr17	19681202	19779887	-0.794871794871795	0.29988294852578	39	49	10	7	-0.145053475935829
Group_671_3	26793	smyd3	SET and MYND domain containing 3	chr17	19788617	19919834	-2.11111111111111	0.263237462479185	18	16	7	2	-0.248366013071895
Group_4903_0	31457	cnst	consortin%2C connexin sorting protein%2C transcript variant X2	chr17	19926407	19943987	0.177142857142857	0.771390516379453	25	16	9	7	0.0472560975609756
Group_5200_0	31456	tfb2m	transcription factor B2%2C mitochondrial	chr17	19950090	19955660	0.152173913043478	1	46	13	3	1	0.0296610169491526
Group_3462_1	26796	sccpdha	saccharopine dehydrogenase a [Source:ZFIN%3BAcc:ZDB-GENE-040718-51]	chr17	19953550	19964873	0.1	1	30	18	3	2	0.025
Group_2186_0	26792	gcfc2	GC-rich sequence DNA-binding factor 2 [Source:ZFIN%3BAcc:ZDB-GENE-080204-19]	chr17	19964857	19973447	-1.30769230769231	0.631829972387248	13	20	3	2	-0.206060606060606
Group_2572_0	7867	pgpep1	pyroglutamyl-peptidase I	chr17	21119940	21128835	0	1	2	2	1	0	-0.5
Group_291_5	7868	upf1	UPF1%2C RNA helicase and ATPase%2C transcript variant X1	chr17	21132883	21153719	-0.214285714285714	1	2	17	1	7	-0.0197368421052632
Group_646_4	7869	homer3	homer scaffolding protein 3%2C transcript variant X1	chr17	21173142	21207718	-8	0.0909090909090909	5	15	3	1	-0.5
Group_268_8-Group_268_9	7871	arrdc2	arrestin domain containing 2 [Source:ZFIN%3BAcc:ZDB-GENE-030131-7146]	chr17	21239531	21242502	-0.166666666666667	1	3	7	1	2	-0.0333333333333333
Group_4973_0	7903	axdnd1	axonemal dynein light chain domain containing 1%2C transcript variant X1	chr17	21572459	21594023	-2.13157894736842	0.264362593914494	19	17	7	2	-0.25
Group_66_22	7891	crb1	crumbs 1%2C cell polarity complex component%2C transcript variant X1	chr17	21594378	21621304	0.645833333333333	0.196952006627748	36	34	3	8	0.241558441558442
Group_20_46	7895	ptprc	protein tyrosine phosphatase%2C receptor type C%2C transcript variant X1	chr17	21959849	21982568	0.361111111111111	0.711879741734429	45	23	5	4	0.106209150326797
Group_128_5	7906	ano8b	anoctamin 8b [Source:ZFIN%3BAcc:ZDB-GENE-121024-1]	chr17	22002589	22042166	-2.2	0.326530612244898	15	32	3	2	-0.280851063829787
Group_2615_0	7907	vsg1	vessel-specific 1 [Source:ZFIN%3BAcc:ZDB-GENE-060616-96]	chr17	22099366	22104228	0.859375	0.137748586024448	16	9	1	4	0.44
Group_8251_0	7898	ushbp1	Usher syndrome 1C binding protein 1 [Source:ZFIN%3BAcc:ZDB-GENE-121024-2]	chr17	22127277	22134016	-1.75	0.572795497185741	16	22	2	1	-0.245614035087719
Group_1036_2	7909	si:ch73-61d6.3	si:ch73-61d6.3 [Source:ZFIN%3BAcc:ZDB-GENE-091204-109]	chr17	22164455	22189608	-0.333333333333333	1	7	14	2	3	-0.0666666666666667
Group_2356_1	7911	rexo1	REX1%2C RNA exonuclease 1 homolog	chr17	22257591	22278761	-0.212121212121212	1	22	32	5	6	-0.0471380471380471
Group_68_18	30276	adamts10	ADAM metallopeptidase with thrombospondin type 1 motif%2C 10 [Source:ZFIN%3BAcc:ZDB-GENE-081104-414]	chr17	22332303	22376448	-4.11111111111111	0.172919940439407	3	23	2	3	-0.284615384615385
Group_9_24	30277	myo1f	myosin IF [Source:ZFIN%3BAcc:ZDB-GENE-081104-506]	chr17	22389438	22407002	-2.1	0.331082220122092	15	31	3	2	-0.273913043478261
Group_229_3	7935	acsbg2	acyl-CoA synthetase bubblegum family member 2%2C transcript variant X1	chr17	22463961	22481464	0.375	1	10	25	1	4	0.0857142857142857
Group_495_5	7924	rfx2	regulatory factor X2%2C transcript variant X2	chr17	22486981	22514351	-10	0.135714285714286	2	11	2	1	-0.512820512820513
Group_888_1	7936	fcho1	FCH domain only 1 [Source:ZFIN%3BAcc:ZDB-GENE-120613-1]	chr17	22514275	22568747	0.347826086956522	0.730270481139387	23	35	3	7	0.0965517241379311
Group_1066_2	31768	loc107392878		chr17	22573137	22579303	0.0476190476190477	1	7	10	2	3	0.0117647058823529
Group_2037_0	7937	tprb	translocated promoter region b%2C nuclear basket protein [Source:ZFIN%3BAcc:ZDB-GENE-030131-6410]	chr17	22580124	22602295	0.162790697674419	0.795991996933598	43	66	6	11	0.0415542363734485
Group_1578_2	7939	ptgs2b	prostaglandin-endoperoxide synthase 2b [Source:ZFIN%3BAcc:ZDB-GENE-041014-323]	chr17	22654346	22659565	0.142857142857143	1	6	18	2	7	0.0277777777777778
Group_3410_0	7925	pla2g4ab	phospholipase A2%2C group IVAb (cytosolic%2C calcium-dependent) [Source:ZFIN%3BAcc:ZDB-GENE-041014-325]	chr17	22658657	22703307	0.375	0.719017145687488	12	20	3	8	0.102272727272727
Group_84_14	7940	hmcn1	hemicentin 1%2C transcript variant X1	chr17	22732066	22856406	-0.263616557734205	0.40886735055227	102	145	32	36	-0.0576327697070731
Group_4349_0	7941	swt1	SWT1 RNA endoribonuclease homolog [Source:ZFIN%3BAcc:ZDB-GENE-041015-373]	chr17	22934690	22949242	0.730769230769231	0.166388945336314	52	21	2	3	0.312328767123288
Group_1901_1	7927	anos1b	anosmin 1b [Source:ZFIN%3BAcc:ZDB-GENE-000201-13]	chr17	22966008	23042747	0.277777777777778	1	9	13	2	4	0.0757575757575758
Group_771_0	7928	senp5	SUMO1/sentrin specific peptidase 5 [Source:ZFIN%3BAcc:ZDB-GENE-050208-772]	chr17	23049547	23059612	-0.333333333333333	1	30	20	2	1	-0.0666666666666667
Group_108_0	30278	pde4ba	phosphodiesterase 4B%2C cAMP-specific a [Source:ZFIN%3BAcc:ZDB-GENE-030131-9570]	chr17	23150998	23322152	-0.875	1	4	15	1	2	-0.12280701754386
Group_888_0	30279	sgip1a	SH3-domain GRB2-like (endophilin) interacting protein 1a [Source:ZFIN%3BAcc:ZDB-GENE-131121-25]	chr17	23419123	23454954	0.685714285714286	0.395014398223641	14	22	1	5	0.222222222222222
Group_7000_0	7929	pars2	prolyl-tRNA synthetase 2%2C mitochondrial (putative)	chr17	23474776	23478706	0.853333333333333	0.171919416635768	15	11	1	5	0.41025641025641
Group_4864_0	7930	ttc4	tetratricopeptide repeat domain 4%2C transcript variant X1	chr17	23478824	23487164	0.113636363636364	1	11	13	3	4	0.0297619047619048
Group_6153_0	7946	ttc22	tetratricopeptide repeat domain 22	chr17	23561790	23576290	-0.6	1	3	12	2	5	-0.0857142857142857
Group_1990_0	7931	lurap1	leucine rich adaptor protein 1 [Source:HGNC Symbol%3BAcc:HGNC:32327]	chr17	23582193	23596828	0.883333333333333	0.0730434782608696	12	7	1	5	0.464912280701754
Group_5806_0	7947	lepr	leptin receptor	chr17	23619442	23663450	-0.542857142857143	0.531714571786188	28	36	6	5	-0.107954545454545
Group_2063_0	1967	dnajc6	DnaJ heat shock protein family (Hsp40) member C6	chr17	23712827	23753567	-0.666666666666667	0.626600284495021	10	25	2	3	-0.114285714285714
Group_1522_1	7948	ak4	adenylate kinase 4	chr17	23765683	23776014	-0.5	1	4	6	1	1	-0.1
Group_406_5	7934	jak1	Janus kinase 1	chr17	23794928	23827567	0.703703703703704	0.174838741114068	18	24	2	9	0.246753246753247
Group_406_2	7949	raver2	ribonucleoprotein%2C PTB-binding 2	chr17	23837925	23981493	-0.2	1	13	26	3	5	-0.0416666666666667
Group_5481_0	7950	cachd1	cache domain containing 1	chr17	24004175	24109697	0.361111111111111	1	12	23	1	3	0.0928571428571429
Group_2963_1	1639	nasp	nuclear autoantigenic sperm protein (histone-binding) [Source:ZFIN%3BAcc:ZDB-GENE-030131-5511]	chr17	24133272	24152167	0.789473684210526	0.0566834211281313	19	22	2	11	0.309568480300188
Group_815_2	30575	lrrc7	leucine rich repeat containing 7 [Source:ZFIN%3BAcc:ZDB-GENE-130530-876]	chr17	24282636	24340089	0.4	1	10	24	1	4	0.0941176470588235
Group_340_6	30576	dlg1	discs large homolog 1%2C scribble cell polarity complex component%2C transcript variant X1	chr17	24358822	24507333	0.444444444444444	0.6868009903526	27	20	3	4	0.145896656534954
Group_906_2	12878	mfi2	antigen p97 (melanoma associated) identified by monoclonal antibodies 133.2 and 96.5 [Source:ZFIN%3BAcc:ZDB-GENE-050309-40]	chr17	24517058	24536044	0.072463768115942	1	23	16	4	3	0.0183150183150184
Group_805_3	12864	cp	ceruloplasmin [Source:ZFIN%3BAcc:ZDB-GENE-010522-1]	chr17	24765712	24784625	0.511111111111111	0.456680243642099	27	22	3	5	0.176020408163265
Group_454_3	12863	tm4sf18	transmembrane 4 L six family member 18 [Source:ZFIN%3BAcc:ZDB-GENE-050208-690]	chr17	24785038	24793943	0.2	1	5	4	2	2	0.0555555555555556
Group_371_7	12862	loc107392973		chr17	24797064	24815237	-0.224489795918367	1	7	12	5	7	-0.0482456140350878
Group_170_0	12861	slc25a24	solute carrier family 25 member 24	chr17	24827903	24850590	0.877551020408163	0.0850361197110424	7	6	1	7	0.413461538461538
Group_1169_0	12874	fam102bb	family with sequence similarity 102%2C member B%2C b [Source:ZFIN%3BAcc:ZDB-GENE-041014-330]	chr17	24851530	24879644	-3.33333333333333	0.248710010319917	3	13	2	2	-0.3125
Group_6245_0	12860	henmt1	HEN1 methyltransferase homolog 1 (Arabidopsis)%2C transcript variant X1	chr17	24880830	24884723	-0.941176470588235	0.681972707510887	17	11	6	2	-0.142857142857143
Group_917_0	30569	loc107392962		chr17	24893955	24948561	-0.402298850574713	0.411451657539411	29	61	14	21	-0.0777777777777778
Group_3767_0	30572	ankmy1	ankyrin repeat and MYND domain containing 1%2C transcript variant X1	chr17	24988112	25001714	0.419354838709677	1	31	18	1	0	-0.36734693877551
Group_5687_0	12859	zmat3	zinc finger matrin-type 3	chr17	25033091	25049888	-1.75	0.397334769147934	5	11	5	4	-0.243055555555556
Group_199_0	12873	pik3ca	phosphatidylinositol-4%2C5-bisphosphate 3-kinase catalytic subunit alpha	chr17	25053596	25077569	0.510204081632653	0.697414876373037	14	24	2	7	0.146198830409357
Group_9061_0	1637	lamp3	lysosomal associated membrane protein 3	chr17	25094098	25096077	0.714285714285714	0.36656346749226	7	6	2	6	0.288461538461538
Group_127_12	12857	si:dkey-211e20.10	si:dkey-211e20.10 [Source:ZFIN%3BAcc:ZDB-GENE-081031-13]	chr17	25130208	25189281	0.714285714285714	0.394705801377129	7	20	1	10	0.168350168350168
Group_1271_2	12855	fxr1	FMR1 autosomal homolog 1%2C transcript variant X1	chr17	25772667	25789852	-2.05555555555556	0.233798426909882	9	22	5	4	-0.265232974910394
Group_4333_0	12854	ttc14	tetratricopeptide repeat domain 14%2C transcript variant X1	chr17	25843115	25857706	-0.5625	1	16	25	2	2	-0.109756097560976
Group_5546_0	12852	hps3	Hermansky-Pudlak syndrome 3 [Source:ZFIN%3BAcc:ZDB-GENE-061110-115]	chr17	25884064	25901549	0.171122994652406	1	17	31	5	11	0.0416666666666667
Group_874_3	12868	bcar3	breast cancer anti-estrogen resistance 3%2C transcript variant X1	chr17	25994616	26009398	0	1	11	22	1	2	0
Group_2656_1	12849	depdc1a	DEP domain containing 1a [Source:ZFIN%3BAcc:ZDB-GENE-030131-9827]	chr17	26109218	26121131	-0.2	1	25	30	5	5	-0.0454545454545455
Group_3361_0	12866	aspm	abnormal spindle microtubule assembly	chr17	26203876	26221235	0.431157078215902	0.19737195209649	119	80	11	13	0.13965661641541
Group_98_11	12840	b3galt2	UDP-Gal:betaGlcNAc beta 1%2C3-galactosyltransferase%2C polypeptide 2 [Source:ZFIN%3BAcc:ZDB-GENE-040426-2078]	chr17	26755071	26756402	-0.666666666666667	1	4	10	2	3	-0.114285714285714
Group_1472_2	30567	pnpla6	patatin-like phospholipase domain containing 6 [Source:ZFIN%3BAcc:ZDB-GENE-050107-4]	chr17	26913808	26950649	0.305555555555556	1	6	25	1	6	0.0506912442396313
Group_150_10	30568	msx1b	muscle segment homeobox 1b [Source:ZFIN%3BAcc:ZDB-GENE-980526-26]	chr17	26967293	26968678	-2.66666666666667	0.266666666666667	3	11	1	0	-0.785714285714286
Group_1788_0	12838	caly	calcyon neuron-specific vesicular protein [Source:ZFIN%3BAcc:ZDB-GENE-090313-405]	chr17	27026182	27034345	-1	1	5	5	2	1	-0.166666666666667
Group_633_2	18920	brinp3a.1	bone morphogenetic protein/retinoic acid inducible neural-specific 3a%2C tandem duplicate 1 [Source:ZFIN%3BAcc:ZDB-GENE-080218-16]	chr17	27258051	27353909	-3	0.251270468661773	4	16	2	2	-0.3
Group_86_20	18928	rgs4	regulator of G-protein signaling 4 [Source:ZFIN%3BAcc:ZDB-GENE-030131-9839]	chr17	27869575	27875923	-0.666666666666667	0.444444444444444	3	5	1	0	-0.625
Group_2191_0	18926	si:ch211-284e20.8	si:ch211-284e20.8 [Source:ZFIN%3BAcc:ZDB-GENE-050208-451]	chr17	27927614	27937901	-5	0.141402714932127	3	9	4	2	-0.416666666666667
Group_1666_2	28499	pycrl	pyrroline-5-carboxylate reductase-like%2C transcript variant X1	chr17	28258909	28270745	0	1	4	12	2	6	0
Group_7073_0	28503	si:ch1073-287p18.1	si:ch1073-287p18.1 [Source:ZFIN%3BAcc:ZDB-GENE-081104-80]	chr17	28477241	28480419	-0.75	1	4	7	1	1	-0.136363636363636
Group_1344_3	28504	phlpp1	PH domain and leucine rich repeat protein phosphatase 1 [Source:HGNC Symbol%3BAcc:HGNC:20610]	chr17	28488995	28506890	0.226666666666667	0.769377202174354	30	58	4	10	0.0551948051948052
Group_430_2	854	tns3.2	tensin 3%2C tandem duplicate 2 [Source:ZFIN%3BAcc:ZDB-GENE-081031-95]	chr17	28515115	28586688	-4.79310344827586	0.115873734340782	29	28	6	1	-0.348370927318296
Group_254_2	28497	igfbp3	insulin-like growth factor binding protein 3 [Source:ZFIN%3BAcc:ZDB-GENE-040412-1]	chr17	28680452	28715992	-1	0.428571428571429	2	4	1	0	-0.666666666666667
Group_86_3	2346	rgs2	regulator of G-protein signaling 2 [Source:ZFIN%3BAcc:ZDB-GENE-040718-410]	chr17	28795631	28796908	-0.285714285714286	1	7	9	1	1	-0.0625
Group_633_0	1053	brinp3a.2	bone morphogenetic protein/retinoic acid inducible neural-specific 3a%2C tandem duplicate 2 [Source:ZFIN%3BAcc:ZDB-GENE-131119-53]	chr17	29050032	29416771	-0.166666666666667	1	6	21	1	3	-0.0277777777777778
