OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end	alpha.x	p.x	DoS.x	alpha.y	p.y	DoS.y	alpha.x.1	p.x.1	DoS.x.1	alpha.y.1	p.y.1	DoS.y.1	avgalpha	lowestp	multipliedp	avgDoS
Group_379_5	14793	dpys	dihydropyrimidinase	chr4	29437574	29462523	-1.11111111111111	0.42066006688463	-0.16	-0.166666666666667	1	-0.0333333333333333	-1.625	0.3	-0.724137931034483	NA	NA	NA	-0.967592592592592	0.3	0.126198020065389	-0.305823754789272
Group_3796_0	4436	zgc:110591	zgc:110591 [Source:ZFIN%3BAcc:ZDB-GENE-050522-510]	chr9	59997463	60003454	0.710526315789474	0.547287390029325	0.3	0	1	0	NA	NA	NA	NA	NA	NA	0.355263157894737	0.547287390029325	0.547287390029325	0.15
Group_38_20	4859	si:ch211-244e12.7	si:ch211-244e12.7 [Source:ZFIN%3BAcc:ZDB-GENE-131127-278]	chr15	17693001	17694119	-0.5	0.695149492702329	-0.1	NA	NA	NA	NA	NA	NA	-5.81818181818182	0.171919416635768	-0.41025641025641	-3.15909090909091	0.171919416635768	0.119509695260034	-0.255128205128205
Group_38_21	18115	gjd1a	gap junction protein delta 1a [Source:ZFIN%3BAcc:ZDB-GENE-080723-77]	chr15	15938927	15957361	-0.875	1	-0.0486111111111111	NA	NA	NA	-7	0.284210526315789	-0.274509803921569	-1.83333333333333	0.452851496329757	-0.144736842105263	-3.23611111111111	0.284210526315789	0.128705162114773	-0.155952585712648
Group_38_27	26895	cx43.4	connexin 43.4 [Source:ZFIN%3BAcc:ZDB-GENE-990415-38]	chr9	2498965	2508070	-0.4	1	-0.0416666666666667	-0.0833333333333333	1	-0.00952380952380952	NA	NA	NA	NA	NA	NA	-0.241666666666667	1	1	-0.0255952380952381
Group_38_3	31263	cx31.7	connexin 31.7 [Source:ZFIN%3BAcc:ZDB-GENE-050616-3]	chr2	70078337	70079098	-0.75	1	-0.111111111111111	-0.333333333333333	1	-0.05	NA	NA	NA	NA	NA	NA	-0.541666666666667	1	1	-0.0805555555555555
Group_38_36-Group_38_37	23863	loc107396001		chr1	49169324	49170184	0.688311688311688	0.24908787541713	0.256038647342995	NA	NA	NA	NA	NA	NA	0.461538461538462	1	0.148148148148148	0.574925074925075	0.24908787541713	0.24908787541713	0.202093397745572
Group_38_41	5957	cx52.6	connexin 52.6 [Source:ZFIN%3BAcc:ZDB-GENE-040310-6]	chr14	57442663	57444126	-0.211538461538461	1	-0.0478955007256894	-0.354166666666667	0.730642324178498	-0.0755555555555556	-0.0869565217391304	0.489795918367347	-0.520833333333333	-6.2	0.103515596437607	-0.402597402597403	-1.71316541248606	0.103515596437607	0.0370446739444392	-0.261720448052995
Group_38_6	13876	cx30.3	connexin 30.3 [Source:ZFIN%3BAcc:ZDB-GENE-040406-1]	chr9	31467538	31479555	-1	0.596837944664032	-0.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1	0.596837944664032	0.596837944664032	-0.15
Group_380_1	5251	ckba	creatine kinase%2C brain a [Source:ZFIN%3BAcc:ZDB-GENE-060929-902]	chr18	6741940	6744250	0.8	0.196475022561979	0.229166666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.196475022561979	0.196475022561979	0.229166666666667
Group_380_3	23755	ckmt2	creatine kinase%2C mitochondrial 2 [Source:HGNC Symbol%3BAcc:HGNC:1996]	chr8	49847660	49861391	-3	0.536699507389163	-0.129186602870813	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3	0.536699507389163	0.536699507389163	-0.129186602870813
Group_3802_1	13050	sbspon	somatomedin B and thrombospondin type 1 domain containing	chr10	11662811	11666932	-0.2	1	-0.0454545454545455	-1.5	0.61371237458194	-0.204545454545455	NA	NA	NA	-1.16666666666667	1	-0.186666666666667	-0.955555555555557	0.61371237458194	0.61371237458194	-0.145555555555556
Group_3807_0	7975	aimp2	aminoacyl tRNA synthetase complex-interacting multifunctional protein 2%2C transcript variant X1	chr6	10475412	10486994	-0.814814814814815	0.493239401804474	-0.147157190635451	NA	NA	NA	NA	NA	NA	-0.422222222222222	0.704115684093437	-0.0844444444444444	-0.618518518518518	0.493239401804474	0.347297598823395	-0.115800817539948
Group_381_2	13620	extl3	exostosin like glycosyltransferase 3%2C transcript variant X2	chr11	2146487	2153279	-1.1978021978022	0.262822720203026	-0.112487100103199	-2.36507936507937	0.0985877350633632	-0.218475073313783	NA	NA	NA	-1.42857142857143	0.35898106927679	-0.129310344827586	-1.66381766381767	0.0985877350633632	0.00930159320237516	-0.153424172748189
Group_382_0	19965	kpna6	karyopherin subunit alpha 6	NORv12scf34183	160492	169106	-0.568181818181818	0.673229712382472	-0.0661375661375661	NA	NA	NA	NA	NA	NA	-4.6	0.0544096335835368	-0.319444444444444	-2.58409090909091	0.0544096335835368	0.0366301819682802	-0.192791005291005
Group_382_3	19823	kpna7	karyopherin alpha 7 (importin alpha 8) [Source:ZFIN%3BAcc:ZDB-GENE-040426-2023]	chr4	49282980	49311525	0.797385620915033	0.00618833655843637	0.341258741258741	0.564564564564564	0.239688042149084	0.203463203463203	0.711711711711712	0.153633031063091	0.286231884057971	0.756944444444444	0.358904109589041	0.307042253521127	0.707651585408938	0.00618833655843637	8.17868201521593e-05	0.28449902057526
Group_383_3	2644	cacng8	calcium voltage-gated channel auxiliary subunit gamma 8 [Source:HGNC Symbol%3BAcc:HGNC:13628]	chr12	137256	150420	-0.666666666666667	0.547660630572663	-0.0460526315789474	NA	NA	NA	NA	NA	NA	-4.66666666666667	0.135498931017933	-0.294736842105263	-2.66666666666667	0.135498931017933	0.074207430003203	-0.170394736842105
Group_383_4	31390	cacng8b	calcium channel%2C voltage-dependent%2C gamma subunit 8b [Source:ZFIN%3BAcc:ZDB-GENE-100921-72]	chr3	49435507	49455038	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	1	0
Group_383_7	5594	cacng2b	calcium channel%2C voltage-dependent%2C gamma subunit 2b [Source:ZFIN%3BAcc:ZDB-GENE-090624-3]	chr8	6297519	6334932	-17	0.1	-0.947368421052632	NA	NA	NA	-16	0.194736842105263	-0.444444444444444	-9.66666666666667	0.116883116883117	-0.341176470588235	-14.2222222222222	0.1	0.00227614490772386	-0.577663112028437
Group_3834_0	29154	zgc:154075	zgc:154075 [Source:ZFIN%3BAcc:ZDB-GENE-060929-910]	chr13	12367787	12372743	-0.515151515151515	0.560594294707214	-0.096728307254623	-0.166666666666667	1	-0.0333333333333333	-1.15384615384615	1	-0.182926829268293	-0.784615384615385	0.458910753854712	-0.134920634920635	-0.655069930069929	0.458910753854712	0.257262750390738	-0.111977276194221
Group_3835_1	11503	si:dkey-54n8.4	si:dkey-54n8.4 [Source:ZFIN%3BAcc:ZDB-GENE-131121-541]	chr7	19637090	19653931	0.55	0.317585438608798	0.196428571428571	0.866666666666667	0.0829316524533433	0.433333333333333	NA	NA	NA	0.25	1	0.0714285714285714	0.555555555555556	0.0829316524533433	0.0263378852189474	0.233730158730158
Group_3838_0	17090	supt5h	SPT5 homolog%2C DSIF elongation factor subunit%2C transcript variant X1	chr7	37422178	37437407	0.160714285714286	1	0.0185185185185185	0.452380952380952	1	0.0487179487179487	NA	NA	NA	0.337662337662338	1	0.0373563218390805	0.316919191919192	1	1	0.0348642630251826
Group_384_0	12258	srgap3	SLIT-ROBO Rho GTPase activating protein 3%2C transcript variant X1	chr14	11917566	11978378	0.608695652173913	0.173820531672714	0.15954415954416	0.155555555555556	1	0.0330188679245283	0.283333333333333	1	0.0586206896551724	0.0909090909090909	1	0.019047619047619	0.284623407992973	0.173820531672714	0.173820531672714	0.0675578340428699
Group_384_4	17295	srgap1b	SLIT-ROBO Rho GTPase activating protein 1b [Source:ZFIN%3BAcc:ZDB-GENE-041210-103]	chr2	5049299	5104385	0.808080808080808	0.156435522768355	0.171858216970999	0.617647058823529	0.32186555255714	0.130030959752322	NA	NA	NA	0.696969696969697	0.431595365484797	0.147435897435897	0.707565854624678	0.156435522768355	0.0217313471455538	0.149775024719739
Group_384_6	82	srgap3	SLIT-ROBO Rho GTPase activating protein 3 [Source:HGNC Symbol%3BAcc:HGNC:19744]	chr14	29003755	29059679	-0.0166666666666666	1	-0.00201207243460763	-0.295454545454545	0.710897289541147	-0.0382352941176471	-2.55555555555556	0.349075391180654	-0.210045662100457	-2	0.128172985876967	-0.19047619047619	-1.21691919191919	0.128172985876967	0.0318069915407143	-0.110192304782225
Group_3840_1	20793	zgc:112356	zgc:112356 [Source:ZFIN%3BAcc:ZDB-GENE-050913-28]	chr10	16571105	16577694	-0.481481481481481	1	-0.0513833992094862	NA	NA	NA	NA	NA	NA	-4.75	0.320197044334975	-0.351851851851852	-2.61574074074074	0.320197044334975	0.320197044334975	-0.201617625530669
Group_3841_0	20035	blmh	bleomycin hydrolase [Source:ZFIN%3BAcc:ZDB-GENE-030131-8485]	chr7	6991648	7114474	-1.88888888888889	0.564782608695652	-0.257575757575758	NA	NA	NA	NA	NA	NA	-1.8125	0.353072853072853	-0.252173913043478	-1.85069444444445	0.353072853072853	0.199409407018103	-0.254874835309618
Group_3847_1	31378	isoc2	isochorismatase domain containing 2%2C transcript variant X2	chr3	48286595	48289726	-0.5	1	-0.0833333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.5	1	1	-0.0833333333333333
Group_385_7	29885	trip6	thyroid hormone receptor interactor 6 [Source:ZFIN%3BAcc:ZDB-GENE-140106-91]	chr1	33930832	33939858	-0.672727272727273	0.696027639425556	-0.120915032679739	-1.33333333333333	0.276767083888267	-0.2	-3	0.126849894291755	-0.666666666666667	-3.54545454545455	0.253200568990043	-0.361111111111111	-2.13787878787879	0.126849894291755	0.00618722216758045	-0.337173202614379
Group_3854_0	16159	strumpellin	strumpellin [Source:ZFIN%3BAcc:ZDB-GENE-040426-838]	chr3	23824234	23841554	0.684210526315789	0.0697787128864876	0.226086956521739	0.297142857142857	0.736770903642534	0.0787878787878788	0.222222222222222	1	0.0579710144927537	0.25	1	0.0666666666666667	0.363393901420217	0.0697787128864876	0.0514109253483904	0.10737812911726
Group_3883_0	12053	tmem67	transmembrane protein 67%2C transcript variant X1	chr3	53229432	53244071	-2.05654761904762	0.0275777635919505	-0.27194018103109	-1.25783972125436	0.158071575665865	-0.197267759562842	NA	NA	NA	-0.0666666666666667	1	-0.015	-1.12701800232288	0.0275777635919505	0.00435926054432034	-0.161402646864644
Group_389_2	24722	tgfb1i1	transforming growth factor beta 1 induced transcript 1	chr2	11930211	11940809	-0.885714285714286	0.654982306784963	-0.114814814814815	-0.4	1	-0.0576923076923077	-3.6	0.36551724137931	-0.321428571428571	-3.2	0.224521072796935	-0.307692307692308	-2.02142857142857	0.224521072796935	0.0537519896528666	-0.200407000407
Group_389_4	10081	pdlim7	PDZ and LIM domain 7 [Source:HGNC Symbol%3BAcc:HGNC:22958]	chr2	71686530	71828849	0.416666666666667	0.688167990308251	0.128205128205128	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.416666666666667	0.688167990308251	0.688167990308251	0.128205128205128
Group_3890_1	21128	trim45	tripartite motif containing 45 [Source:ZFIN%3BAcc:ZDB-GENE-070912-389]	chr2	31568304	31581515	-0.166666666666667	1	-0.0384615384615384	NA	NA	NA	NA	NA	NA	-1.5	0.403924507618869	-0.222222222222222	-0.833333333333333	0.403924507618869	0.403924507618869	-0.13034188034188
Group_3894_0	15234	urb1	URB1 ribosome biogenesis 1 homolog (S. cerevisiae)	chr7	24428483	24449856	0.571428571428571	0.580419580419581	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.571428571428571	0.580419580419581	0.580419580419581	0.2
Group_39_2	16859	vps4b	vacuolar protein sorting 4 homolog B [Source:HGNC Symbol%3BAcc:HGNC:10895]	chr3	14968252	14970687	-8.58333333333333	0.0657158590406344	-0.490476190476191	-0.818181818181818	0.375	-0.645161290322581	-0.636363636363636	0.689650751320581	-0.120689655172414	-4.5	0.28022759601707	-0.397058823529412	-3.6344696969697	0.0657158590406344	0.0047625721928487	-0.413346489875149
Group_39_23	19677	afg3l2	AFG3-like AAA ATPase 2 [Source:ZFIN%3BAcc:ZDB-GENE-070912-46]	chr5	16689034	16711729	0.901234567901235	0.000473259255495788	0.380704041720991	0.645833333333333	0.639940946217779	0.213793103448276	0.3	1	0.0833333333333334	0.574712643678161	0.455264077028594	0.189393939393939	0.605445136228182	0.000473259255495788	0.000137880356808902	0.216806104474135
Group_39_26	32006	psmc2	proteasome 26S subunit%2C ATPase 2	chr2	32732070	32784821	-0.0983981693363845	1	-0.0194482134780642	-0.263157894736842	0.796567213785655	-0.0485714285714286	-2.31578947368421	0.240963855421687	-0.768292682926829	-3.08	0.0266819110900782	-0.333694474539545	-1.43933638443936	0.0266819110900782	0.00512143025915667	-0.292501699878967
Group_39_32	14666	psmc6	proteasome 26S subunit%2C ATPase 6	chr1	69739003	69752462	-1.6	0.58	-0.0952380952380952	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.6	0.58	0.58	-0.0952380952380952
Group_39_35	28853	fign	fidgetin%2C transcript variant X1	chr9	17628231	17630450	-1.43055555555556	0.270583236337373	-0.17109634551495	-1.66666666666667	0.169256422630206	-0.209059233449477	-0.65	1	-0.10077519379845	-3.75	0.100641107506833	-0.326086956521739	-1.87430555555556	0.100641107506833	0.00460915647054791	-0.201754432321154
Group_39_38	26452	atad1a	ATPase family%2C AAA domain containing 1a [Source:ZFIN%3BAcc:ZDB-GENE-030616-593]	chr19	8486266	8496215	0.458333333333333	1	0.130952380952381	NA	NA	NA	NA	NA	NA	0.25	1	0.0666666666666667	0.354166666666667	1	1	0.0988095238095238
Group_39_41	18498	katna1	katanin p60 (ATPase containing) subunit A 1	chr1	70138261	70149741	-0.5625	0.508836238105206	-0.0989010989010989	-1.7	0.567018860472005	-0.22972972972973	NA	NA	NA	-13	0.0130459444129325	-0.570175438596491	-5.0875	0.0130459444129325	0.00376401254091738	-0.299602089075773
Group_39_5	23227	nsfb	N-ethylmaleimide-sensitive factor b [Source:ZFIN%3BAcc:ZDB-GENE-050808-1]	chr16	35621935	35644054	0.266666666666667	1	0.0625	0.256410256410256	1	0.0595238095238095	NA	NA	NA	NA	NA	NA	0.261538461538461	1	1	0.0610119047619048
Group_390_2	26215	atp1b1b	ATPase%2C Na+/K+ transporting%2C beta 1b polypeptide [Source:ZFIN%3BAcc:ZDB-GENE-001127-4]	chr14	49323225	49328225	-2.25	0.235982008995502	-0.285714285714286	-5	0.264251537935748	-0.416666666666667	NA	NA	NA	-2.75	0.538461538461539	-0.318840579710145	-3.33333333333333	0.235982008995502	0.0335777124319695	-0.340407177363699
Group_390_5	13956	atp1b4	ATPase Na+/K+ transporting family member beta 4	chr8	18601213	18605512	-0.166666666666667	1	-0.0333333333333333	NA	NA	NA	NA	NA	NA	-0.166666666666667	1	-0.0333333333333333	-0.166666666666667	1	1	-0.0333333333333333
Group_3900_0	15033	epoa	erythropoietin a [Source:ZFIN%3BAcc:ZDB-GENE-061218-3]	chr1	8782180	8789512	-20	0.0242424242424243	-0.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	-20	0.0242424242424243	0.0242424242424243	-0.875
Group_391_0	23689	plpp2	phospholipid phosphatase 2%2C transcript variant X1	chr18	20907585	20933254	0.611111111111111	0.602941176470588	0.211538461538462	0.607142857142857	0.621385479509049	0.188888888888889	NA	NA	NA	NA	NA	NA	0.609126984126984	0.602941176470588	0.374658892056926	0.200213675213676
Group_391_4	2293	loc107390436		chr4	48283336	48289905	0.633333333333333	0.382801878630577	0.243589743589744	0.666666666666667	0.558823529411765	0.266666666666667	NA	NA	NA	0.888888888888889	0.0829316524533432	0.457142857142857	0.72962962962963	0.0829316524533432	0.0177406310230729	0.322466422466423
Group_391_8	8323	plpp1	phospholipid phosphatase 1 [Source:HGNC Symbol%3BAcc:HGNC:9228]	chr19	30598938	30609049	-0.583333333333333	0.716171342120109	-0.0933333333333333	-13	0.0786324786324786	-0.541666666666667	NA	NA	NA	-1.4	0.573717948717949	-0.182608695652174	-4.99444444444444	0.0786324786324786	0.0323085406038625	-0.272536231884058
Group_3913_0	19514	ssfa2	sperm specific antigen 2	chr7	22241558	22293040	0.319444444444444	0.399960337283707	0.0950413223140496	0.263333333333333	0.43803746187713	0.075399665950847	0.140625	1	0.037037037037037	0.43956043956044	0.259927771669412	0.143229166666667	0.290740804334554	0.259927771669412	0.0455387246278065	0.0876767979921502
Group_3915_0	25552	pik3ip1	phosphoinositide-3-kinase interacting protein 1	chr19	20633988	20641246	0	1	0	0.636363636363636	0.571428571428572	0.245614035087719	NA	NA	NA	0.1	1	0.0263157894736842	0.245454545454545	0.571428571428572	0.571428571428572	0.0906432748538011
Group_3916_0	16413	wdr3	WD repeat domain 3%2C transcript variant X2	chr9	34749709	34760058	0.192307692307692	0.799623913533151	0.0524475524475524	0.328054298642534	0.484454763459141	0.0977088948787062	0.607142857142857	0.622208436724566	0.209016393442623	0.536	0.448349486069179	0.177248677248677	0.415876212023271	0.448349486069179	0.108066621923928	0.13410537950439
Group_3918_0	21861	adnp2b	ADNP homeobox 2b [Source:ZFIN%3BAcc:ZDB-GENE-030131-5930]	chr1	44026413	44042133	0.259856630824373	0.605577685880164	0.074896694214876	0.596638655462185	0.325785122713087	0.215151515151515	0.6	0.442079426772523	0.214285714285714	0.664772727272727	0.125354741205038	0.255272727272727	0.530317003389821	0.125354741205038	0.0109330713177554	0.189901662731208
Group_3919_0	7728	sh3d19	SH3 domain containing 19%2C transcript variant X3	chr10	33589181	33594258	0.46096256684492	0.149989260763638	0.138318356867779	0.502732240437158	0.338613568998363	0.162687886825818	0.657142857142857	0.143668252114047	0.255555555555556	0.648745519713262	0.0849459969655905	0.251388888888889	0.567395796034549	0.0849459969655905	0.000619823799393834	0.20198767203451
Group_3933_0	21627	rftn2	raftlin family member 2	chr9	37416027	37443836	0.3	0.740200280496741	0.0889328063241107	0.493333333333333	0.485244920931038	0.168181818181818	0.869230769230769	0.0773494874360475	0.437984496124031	0.270833333333333	0.742459408492422	0.0787878787878788	0.483349358974359	0.0773494874360475	0.0206272056676313	0.19347174985446
Group_3937_1	23440	stx5a	syntaxin 5A [Source:ZFIN%3BAcc:ZDB-GENE-040718-18]	chr2	57216971	57226115	-1.5	0.568627450980392	-0.166666666666667	NA	NA	NA	NA	NA	NA	-0.375	1	-0.0461538461538462	-0.9375	0.568627450980392	0.568627450980392	-0.106410256410257
Group_394_3	13385	myadml2	myeloid associated differentiation marker like 2 [Source:HGNC Symbol%3BAcc:HGNC:34548]	chr11	25069080	25069985	-3.5	0.208695652173913	-0.35	-0.375	1	-0.0789473684210527	-0.375	0.45	-0.578947368421053	NA	NA	NA	-1.41666666666667	0.208695652173913	0.0939130434782608	-0.335964912280702
Group_394_6-Group_394_7	10758	unknown		chr16	18938535	18939428	0.125	1	0.0303030303030303	NA	NA	NA	NA	NA	NA	0.659090909090909	0.623602945071243	0.223076923076923	0.392045454545454	0.623602945071243	0.623602945071243	0.126689976689977
Group_3945_0	12240	dstyk	dual serine/threonine and tyrosine protein kinase	chr14	11325333	11365822	0.555555555555556	0.44125244461893	0.12987012987013	NA	NA	NA	NA	NA	NA	0.527777777777778	1	0.118012422360248	0.541666666666667	0.44125244461893	0.44125244461893	0.123941276115189
Group_3949_0	5417	pam	peptidylglycine alpha-amidating monooxygenase%2C transcript variant X2	chr8	51334506	51377482	0.764957264957265	0.0116411716555339	0.324275362318841	0.599358974358974	0.163136631817715	0.215686274509804	NA	NA	NA	0.555555555555556	0.471644558965516	0.196078431372549	0.639957264957265	0.0116411716555339	0.000895700905573608	0.245346689400398
Group_395_10	29028	slc5a1	solute carrier family 5 member 1	chr8	36622722	36634512	0.78	0.236972763978694	0.221590909090909	0.153846153846154	1	0.0380952380952381	NA	NA	NA	0.675324675324675	0.412572088095269	0.180555555555556	0.536390276390276	0.236972763978694	0.0977683480563971	0.146747234247234
Group_3955_1	5302	ndufa9a	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex%2C 9a [Source:ZFIN%3BAcc:ZDB-GENE-050320-20]	chr4	837970	842878	0.766666666666667	0.354670830080666	0.317241379310345	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.766666666666667	0.354670830080666	0.354670830080666	0.317241379310345
Group_3959_0	32057	fbxl6	F-box and leucine-rich repeat protein 6%2C transcript variant X1	chr12	17731973	17739139	0.0434782608695652	1	0.00980392156862753	0.771428571428571	0.109106491810415	0.350649350649351	NA	NA	NA	0.545454545454545	0.392399918715708	0.1875	0.453453792584227	0.109106491810415	0.0428133785177629	0.182651090739326
Group_396_7	31596	usp33	ubiquitin specific peptidase 33	chr5	24976054	24993554	0.740384615384615	0.112035550311515	0.213888888888889	0.0416666666666666	1	0.00952380952380955	0.277777777777778	1	0.0657894736842105	0.724489795918367	0.406132093351077	0.216463414634146	0.446079713936857	0.112035550311515	0.0455012325777555	0.126416396682764
Group_3966_0	3061	hps5	Hermansky-Pudlak syndrome 5 [Source:ZFIN%3BAcc:ZDB-GENE-070410-80]	chr4	26261180	26268675	-0.0928571428571427	0.844869467450912	-0.0212002609262884	-0.612903225806452	0.33863145959591	-0.117283950617284	-6.71428571428571	0.0794130442635489	-0.440074906367041	-0.0714285714285714	1	-0.0166666666666667	-1.87286866359447	0.0794130442635489	0.0227200228016412	-0.14880644614432
Group_397_0	14478	adarb1b	adenosine deaminase%2C RNA-specific%2C B1b [Source:ZFIN%3BAcc:ZDB-GENE-030219-15]	chr9	2723946	2738238	0.151515151515151	1	0.0134408602150538	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.151515151515151	1	1	0.0134408602150538
Group_3974_0	20125	eny2	enhancer of yellow 2 homolog (Drosophila)	chr3	27109096	27110943	-1	1	-0.666666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1	1	1	-0.666666666666667
Group_3976_0	13806	wrb	tryptophan rich basic protein	chr11	44218677	44220849	-1.5	1	-0.166666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.5	1	1	-0.166666666666667
Group_3977_0	9725	loc107384536		chr14	49028756	49093054	0.468531468531469	0.31013617512345	0.15672514619883	0.565714285714286	0.218847270995166	0.204545454545455	NA	NA	NA	0.0903790087463557	1	0.0234848484848484	0.37487492099737	0.218847270995166	0.0678724555626459	0.128251816409711
Group_398_5	8453	srsf5a	serine/arginine-rich splicing factor 5a [Source:ZFIN%3BAcc:ZDB-GENE-030131-7336]	chr18	15215168	15223225	0.555555555555556	0.477363781697028	0.16	0.865384615384615	0.0619806320748544	0.292207792207792	NA	NA	NA	0.709090909090909	0.269397975282911	0.230769230769231	0.71001036001036	0.0619806320748544	0.00797076111690912	0.227659007659008
Group_398_6	5771	srsf4	serine/arginine-rich splicing factor 4 [Source:ZFIN%3BAcc:ZDB-GENE-030131-591]	chr12	16702911	16723953	-0.8	1	-0.142857142857143	-1.5	1	-0.214285714285714	NA	NA	NA	NA	NA	NA	-1.15	1	1	-0.178571428571428
Group_3980_0	25705	smtla	somatolactin alpha [Source:ZFIN%3BAcc:ZDB-GENE-060123-2]	NORv12scf34069	87657	95167	-1.88888888888889	0.371980676328502	-0.257575757575758	-1.72727272727273	0.604347826086957	-0.226190476190476	NA	NA	NA	NA	NA	NA	-1.80808080808081	0.371980676328502	0.224805713085486	-0.241883116883117
Group_399_0	17216	loc107388915		chr13	26703205	26731390	0.545842217484009	0.0714827222378384	0.185507246376812	0.506666666666667	0.142243036333053	0.170022371364653	0.530120481927711	0.437650076311404	0.182194616977226	0.77257525083612	0.0181836031646709	0.316149635036496	0.588801154228627	0.0181836031646709	8.09168654489402e-05	0.213468467438797
Group_399_1	23342	wnk1	WNK lysine deficient protein kinase 1%2C transcript variant X1	chr2	17678175	17776881	0.322916666666667	0.171558777062526	0.0938651922064244	0.242083333333333	0.300679812700627	0.0681444991789819	0.0697167755991286	1	0.0178571428571428	0.239106753812636	0.551686300916342	0.0667173252279635	0.218455882352941	0.171558777062526	0.028458330111386	0.0616460398676281
Group_399_2	24236	wnk4b	WNK lysine deficient protein kinase 4b [Source:ZFIN%3BAcc:ZDB-GENE-131120-119]	chr5	22774364	22846833	0.657142857142857	0.251859828599632	0.261363636363636	NA	NA	NA	NA	NA	NA	0.8	0.284829721362229	0.375	0.728571428571429	0.251859828599632	0.0717371648023719	0.318181818181818
Group_3990_0	4588	si:ch211-134n22.1	si:ch211-134n22.1 [Source:ZFIN%3BAcc:ZDB-GENE-140106-18]	chr2	68058583	68074714	0.115207373271889	0.85164945952541	0.0274483970136144	0.166015625	0.808703309303971	0.0397381954184198	0.514705882352941	0.662695918583643	0.14	0.0647773279352226	1	0.0153846153846154	0.215176552140013	0.662695918583643	0.456419710635186	0.0556428019541624
Group_4_107	16142	rab30	RAB30%2C member RAS oncogene family	chr7	25572494	25580173	-0.625	1	-0.119047619047619	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.625	1	1	-0.119047619047619
Group_4_108	7789	rab33ba	RAB33B%2C member RAS oncogene family a [Source:ZFIN%3BAcc:ZDB-GENE-050809-122]	chr8	31165853	31171288	0.2	1	0.0545454545454545	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2	1	1	0.0545454545454545
Group_4_109	31001	rab33b	RAB33B%2C member RAS oncogene family [Source:HGNC Symbol%3BAcc:HGNC:16075]	chr8	1016763	1019374	0.761904761904762	0.196808763991426	0.333333333333333	0.75	0.21772904710043	0.3	NA	NA	NA	0.666666666666667	0.588235294117647	0.25	0.726190476190476	0.196808763991426	0.0252064615558039	0.294444444444444
Group_4_111	10400	zgc:101559	zgc:101559 [Source:ZFIN%3BAcc:ZDB-GENE-041114-122]	chr9	16923974	16926082	0.636363636363636	0.419710144927537	0.245614035087719	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.636363636363636	0.419710144927537	0.419710144927537	0.245614035087719
Group_4_19	6229	rab3db	RAB3D%2C member RAS oncogene family%2C b [Source:ZFIN%3BAcc:ZDB-GENE-040718-428]	chr6	61218895	61231873	-0.0833333333333333	1	-0.0175438596491228	NA	NA	NA	-2.6	0.25	-0.782608695652174	NA	NA	NA	-1.34166666666667	0.25	0.25	-0.400076277650648
Group_4_20	22353	rab12	RAB12%2C member RAS oncogene family	chr5	26173677	26182537	-2.5	0.422084623323013	-0.208333333333333	-11	0.120588235294118	-0.523809523809524	NA	NA	NA	NA	NA	NA	-6.75	0.120588235294118	0.0508984398713047	-0.366071428571428
Group_4_21	29323	rab15	RAB15%2C member RAS oncogene family [Source:ZFIN%3BAcc:ZDB-GENE-040718-2]	chr1	53612589	53632963	-0.666666666666667	1	-0.102564102564103	-3.5	0.423076923076923	-0.318181818181818	-3.5	0.423076923076923	-0.318181818181818	-0.666666666666667	1	-0.102564102564103	-2.08333333333333	0.423076923076923	0.178994082840237	-0.21037296037296
Group_4_35	750	rab26	RAB26%2C member RAS oncogene family [Source:HGNC Symbol%3BAcc:HGNC:14259]	chr6	47660243	47807111	-0.333333333333333	1	-0.0714285714285715	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.333333333333333	1	1	-0.0714285714285715
Group_4_50	22995	rab39b	RAB39B%2C member RAS oncogene family [Source:HGNC Symbol%3BAcc:HGNC:16499]	chr1	20238569	20239975	-3	0.134538375973304	-0.3	-2	0.253002070393375	-0.25668449197861	-0.636363636363636	1	-0.116666666666667	-2.33333333333333	0.590062111801242	-0.276315789473684	-1.99242424242424	0.134538375973304	0.0200848219162595	-0.23741673702974
Group_4_59	6813	rab25b	RAB25%2C member RAS oncogene family b [Source:ZFIN%3BAcc:ZDB-GENE-050706-113]	chr13	5859104	5873036	-0.75	1	-0.136363636363636	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.75	1	1	-0.136363636363636
