OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end	p.x	dN.x	dS.x	pN.x	pS.x	DoS.x	p.y	dN.y	dS.y	pN.y	pS.y	DoS.y	diffDosP	diffDosQ	dNdSP	pNpSP	diffDoS	diffDoSQuantile
Group_29_39	18122	zgc:158225	zgc:158225 [Source:ZFIN%3BAcc:ZDB-GENE-070112-1492]	chr15	15369373	15386603	0.628482972136223	6	8	3	2	-0.171428571428571	0.591331269349845	8	8	1	3	0.25	0.691292452735409	1	0.980492150558206	0.707660466654553	-0.421428571428571	0.0353522867737948
Group_29_43	1934	slc6a5	solute carrier family 6 member 5	chr5	36410557	36436196	1	4	10	1	4	0.0857142857142857	0.557275541795666	4	11	2	2	-0.233333333333333	0.789731668018179	1	1	0.812524269315369	0.319047619047619	0.723856613102596
Group_2900_1	20744	klhdc7a	kelch domain containing 7A	chr14	44047058	44049319	0.730642324178498	26	24	4	6	0.12	0.0314624960999811	28	26	6	0	-0.481481481481482	0.0875541769621958	0.54798779889683	1	0.0619481514134814	0.601481481481482	0.900370828182942
Group_2902_1	2079	tmem136a	transmembrane protein 136a [Source:ZFIN%3BAcc:ZDB-GENE-000607-58]	chr8	31624845	31625918	1	3	4	1	2	0.0952380952380952	0.4	3	6	1	0	-0.666666666666667	0.493634622711729	0.986509027832013	1	1	0.761904761904762	0.959950556242274
Group_2904_1	4565	arhgap19	Rho GTPase activating protein 19 [Source:ZFIN%3BAcc:ZDB-GENE-100922-157]	chr10	48697310	48715453	0.411764705882353	13	20	1	0	-0.606060606060606	0.447368421052631	16	21	1	0	-0.567567567567568	NA	NA	0.933592178820787	NA	-0.038493038493038	0.270951792336218
Group_291_1	19775	helz	helicase with zinc finger%2C transcript variant X1	chr4	50869837	50943792	0.118172330938822	32	44	2	10	0.254385964912281	0.642173597586589	32	51	2	2	-0.114457831325301	0.119472408844651	0.616990389769742	0.768591566019682	0.504985075093846	0.368843796237582	0.764153275648949
Group_291_10	14238	mov10a	Mov10 RISC complex RNA helicase a [Source:ZFIN%3BAcc:ZDB-GENE-091230-8]	chr14	41498107	41520173	0.0751711468267104	48	23	6	9	0.276056338028169	0.546821599453178	51	24	1	1	0.18	0.0221288265036951	0.269954781959444	0.999999999999999	0.999999999999999	0.096056338028169	0.473176761433869
Group_291_5	7868	upf1	UPF1%2C RNA helicase and ATPase%2C transcript variant X1	chr17	21132883	21153719	0.616131237183869	3	10	1	8	0.11965811965812	1	4	11	1	6	0.123809523809524	0.924090244039016	1	1	1	-0.004151404151404	0.31495673671199
Group_291_7	31491	dna2	DNA replication helicase/nuclease 2%2C transcript variant X1	chr11	23002039	23014345	0.605838382243235	30	30	11	8	-0.0789473684210527	0.363765679555153	37	35	4	1	-0.286111111111111	0.0203167456516282	0.255139002650931	1	0.697031003289897	0.207163742690058	0.611124845488257
Group_291_8	6438	ighmbp2	immunoglobulin mu binding protein 2	chr4	25771787	25775989	0.551778656126482	16	27	2	1	-0.294573643410853	0.641828239158753	17	28	1	4	0.177777777777778	0.568543599222743	1	1	0.571607644953331	-0.472351421188631	0.0284301606922126
Group_2911_0	9015	rpa1	replication protein A1 [Source:ZFIN%3BAcc:ZDB-GENE-030912-3]	chr15	27288255	27333996	0.129234047991128	25	13	3	6	0.324561403508772	0.396514654548145	26	13	3	4	0.238095238095238	0.93839738276576	1	1	1	0.086466165413534	0.460321384425216
Group_2911_1	4290	rpa1	replication protein A1	chr7	28538140	28574151	0.412059862995768	19	17	2	5	0.242063492063492	0.487908961593172	18	18	2	0	-0.5	0.189827114454591	0.729795576066726	1	0.324101902961805	0.742063492063492	0.954264524103832
Group_2916_0	19380	slc35g2a	solute carrier family 35%2C member G2a [Source:ZFIN%3BAcc:ZDB-GENE-041114-202]	chr18	17813489	17818202	1	4	7	1	1	-0.136363636363636	1	7	10	1	1	-0.0882352941176471	0.972486680078012	1	1	1	-0.0481283422459889	0.258343634116193
Group_2917_0	8766	wdr37	WD repeat domain 37 [Source:ZFIN%3BAcc:ZDB-GENE-030131-8101]	chr10	31981488	32004219	1	7	13	3	6	0.0166666666666667	0.655991130449335	9	22	3	4	-0.138248847926267	0.617640105873556	1	0.889151749823348	1	0.154915514592934	0.548331273176761
Group_2923_1	25522	fam198b	family with sequence similarity 198 member B	chr2	49359623	49373839	0.698197997775306	13	11	6	3	-0.125	0.622079070354933	14	11	4	1	-0.24	0.729816786296143	1	1	1	0.115	0.498393077873918
Group_293_5	21959	eva1c	eva-1 homolog C (C. elegans)	chr15	29447324	29455001	1	7	9	1	1	-0.0625	1	7	10	1	1	-0.0882352941176471	0.998917483225806	1	1	1	0.0257352941176471	0.374536464771323
Group_294_5	7059	ctdspl2a	CTD (carboxy-terminal domain%2C RNA polymerase II%2C polypeptide A) small phosphatase like 2a [Source:ZFIN%3BAcc:ZDB-GENE-061013-647]	chr4	33949297	33958400	0.307692307692307	3	9	1	0	-0.75	0.266666666666667	3	11	1	0	-0.785714285714286	NA	NA	0.999999999999999	NA	0.035714285714286	0.391347342398022
Group_2940_0	10557	tcerg1	transcription elongation regulator 1%2C transcript variant X1	chr15	23198630	23206402	0.689958666583439	15	22	2	6	0.155405405405405	1	17	28	1	2	0.0444444444444445	0.378739212939488	0.905998156902431	0.977869349228003	1	0.110960960960961	0.49221260815822
Group_2945_0	17114	rnaset2l	ribonuclease T2%2C like [Source:ZFIN%3BAcc:ZDB-GENE-090819-2]	chr7	37439225	37443936	0.619909502262444	5	7	4	2	-0.25	0.384615384615385	4	8	1	0	-0.666666666666667	0.353809429732691	0.895565741189445	1	1	0.416666666666667	0.800494437577256
Group_2946_0	3046	cyp19a1	brain aromatase  [Source:RefSeq peptide%3BAcc:NP_001266519]	chr4	26719597	26723431	1	6	9	2	2	-0.1	0.476190476190476	9	11	1	0	-0.55	0.385356662614781	0.911971724960087	1	1	0.45	0.813102595797281
Group_2949_0	24495	rtn4ip1	reticulon 4 interacting protein 1 [Source:HGNC Symbol%3BAcc:HGNC:18647]	chr1	46469206	46488619	0.478260869565217	10	12	2	0	-0.545454545454545	0.605128205128205	11	12	1	3	0.228260869565217	0.359562133881067	0.897975786805471	1	0.386476230771233	-0.773715415019762	0.00197775030902349
Group_295_6	16598	chst2b	carbohydrate (N-acetylglucosamine-6-O) sulfotransferase 2b [Source:ZFIN%3BAcc:ZDB-GENE-060720-33]	chr1	57161863	57163260	1	2	9	1	2	-0.151515151515151	0.516483516483516	2	10	1	2	-0.166666666666667	0.999352111445647	1	1	1	0.015151515151516	0.355006180469716
Group_2951_1	9619	p4htm	prolyl 4-hydroxylase%2C transmembrane (endoplasmic reticulum) [Source:ZFIN%3BAcc:ZDB-GENE-110131-7]	chr14	29934480	29960311	0.487179487179487	13	12	2	0	-0.48	1	11	14	2	2	-0.06	0.521787163344043	0.993061489429055	0.777123746357262	0.759462865379934	-0.42	0.0355995055624227
Group_2953_1	31216	crlf1a	cytokine receptor-like factor 1a [Source:ZFIN%3BAcc:ZDB-GENE-040718-397]	chr18	20354620	20383981	1	5	2	1	0	-0.285714285714286	0.510489510489511	7	3	1	2	0.366666666666667	0.700022087054227	1	1	1	-0.652380952380953	0.00889987639060569
Group_2954_0	800	si:ch211-38m6.6	si:ch211-38m6.6 [Source:ZFIN%3BAcc:ZDB-GENE-070705-179]	chr5	51242085	51297958	0.6	12	12	3	1	-0.25	1	12	13	1	1	-0.02	0.795891049949978	1	1	1	-0.23	0.0974042027194067
Group_2958_1	20605	cspg5a	chondroitin sulfate proteoglycan 5a [Source:ZFIN%3BAcc:ZDB-GENE-080425-4]	chr3	39202966	39257699	1	7	5	3	2	-0.0166666666666666	1	9	6	1	0	-0.4	0.345747485765193	0.891960039968079	1	1	0.383333333333333	0.776761433868974
Group_296_8	3058	pidd1	p53-induced death domain protein 1	chr4	26127245	26160225	1	25	27	5	6	0.0262237762237763	0.660611467034304	29	25	2	3	0.137037037037037	0.469803119555779	0.976246798269012	0.700247662205746	1	-0.110813260813261	0.194313967861557
Group_2962_0	11801	tdg.1	thymine DNA glycosylase%2C tandem duplicate 1 [Source:ZFIN%3BAcc:ZDB-GENE-050522-44]	chr4	39269435	39275260	0.192307692307692	4	7	2	0	-0.636363636363636	1	5	6	1	2	0.121212121212121	0.477510266091351	0.978908618164102	1	0.576150122030579	-0.757575757575757	0.00247218788627936
Group_2962_1	11802	tdg.2	thymine DNA glycosylase%2C tandem duplicate 2 [Source:ZFIN%3BAcc:ZDB-GENE-131121-30]	chr4	39244513	39249114	0.201459171158837	11	13	1	6	0.31547619047619	1	10	15	1	1	-0.1	0.320411798315577	0.868070977246136	0.901518220472618	0.914675647748153	0.41547619047619	0.797775030902349
Group_2969_0	6499	si:dkey-76k16.5	si:dkey-76k16.5 [Source:ZFIN%3BAcc:ZDB-GENE-090313-330]	chr11	9309193	9310952	0.628482972136223	7	6	2	4	0.205128205128205	1	6	7	4	4	-0.0384615384615384	0.867942250381023	1	1	0.93786687510233	0.243589743589743	0.649443757725587
Group_2971_0	19453	loc107380806		chr7	6859179	6860938	1	4	4	1	1	0	1	4	4	1	0	-0.5	0.813347908129874	1	1	1	0.5	0.847218788627936
Group_2975_0	23319	cax1	cation/H+ exchanger protein 1 [Source:ZFIN%3BAcc:ZDB-GENE-030131-3044]	chr2	17070749	17081114	0.210013262599469	9	14	1	8	0.280193236714976	0.636749165739711	10	17	1	4	0.17037037037037	0.642218432298727	1	1	1	0.109822866344606	0.49097651421508
Group_2975_1	17256	cax2	cation/H+ exchanger protein 2 [Source:ZFIN%3BAcc:ZDB-GENE-100825-2]	chr4	19455673	19466117	1	9	13	2	3	0.00909090909090909	1	11	15	1	2	0.0897435897435898	0.848081718730094	1	1	1	-0.0806526806526807	0.222991347342398
Group_2976_0	14643	cep85l	centrosomal protein 85%2C like [Source:ZFIN%3BAcc:ZDB-GENE-041014-309]	chr1	69769081	69782128	0.603861003861004	18	16	1	3	0.279411764705882	1	19	16	1	0	-0.457142857142857	0.395473038470727	0.920701699422347	0.999999999999999	0.819476976777521	0.736554621848739	0.951792336217553
Group_2978_0	20807	si:ch73-290k24.5	si:ch73-290k24.5 [Source:ZFIN%3BAcc:ZDB-GENE-110411-284]	chr1	2381776	2393978	1	22	18	6	6	0.05	1	23	21	1	0	-0.477272727272727	0.0247772975463594	0.286225576700229	0.975038814870912	1	0.527272727272727	0.86353522867738
Group_2979_1	26382	spryd3	SPRY domain containing 3 [Source:ZFIN%3BAcc:ZDB-GENE-070928-22]	chr1	51338184	51437033	1	8	9	1	0	-0.529411764705882	1	10	10	1	0	-0.5	NA	NA	1	NA	-0.029411764705882	0.283312731767614
Group_298_2	23124	loc107377055		chr1	16439805	16446598	0.0837528604118993	8	10	7	1	-0.430555555555556	0.428571428571429	8	12	1	0	-0.6	0.15712728866375	0.678476558446639	1	0.999999999999999	0.169444444444444	0.568108776266996
Group_298_6	2792	loc107386131		chr15	5350073	5376584	0.13029816443362	84	37	16	14	0.160881542699725	1	93	46	6	3	0.00239808153477217	0.00449215505357477	0.117368856534004	0.763751437091146	0.745738268998578	0.158483461164953	0.552039555006181
Group_298_7	14801	loc107389379		chr9	1859456	1964622	0.000877414454992869	104	45	14	22	0.309097688292319	0.776080689505392	114	59	10	4	-0.05532617671346	0.00146205437915879	0.0581853319168172	0.530511585244056	0.0796641533364969	0.364423865005779	0.760939431396786
Group_2988_0	3875	alg11	asparagine-linked glycosylation 11 (alpha-1%2C2-mannosyltransferase) [Source:ZFIN%3BAcc:ZDB-GENE-030131-7282]	chr9	51670290	51674264	0.338235294117647	4	6	1	6	0.257142857142857	1	4	6	1	1	-0.1	0.424757995448176	0.943825842625428	1	0.914675647748153	0.357142857142857	0.7557478368356
Group_299_6	21315	si:ch1073-513e17.1	si:ch1073-513e17.1 [Source:ZFIN%3BAcc:ZDB-GENE-030131-7188]	chr12	18350665	18356281	0.659871163319439	15	9	3	3	0.125	1	15	10	1	1	0.1	0.593419178362416	1	1	1	0.025	0.372805933250927
Group_299_7	6794	slc17a5	solute carrier family 17 member 5	chr13	5419813	5430291	1	4	11	2	4	-0.0666666666666667	1	5	10	1	2	0	0.817340621932685	1	1	1	-0.0666666666666667	0.239307787391842
Group_2993_1	28069	fam179b	family with sequence similarity 179 member B	chr18	29820751	29841278	1	29	38	8	10	-0.0116086235489221	0.692424342438488	32	40	2	5	0.158730158730159	0.154180819703168	0.676170128086864	0.999999999999999	0.785028205492988	-0.170338782279081	0.136217552533993
Group_2997_0	22588	mkxb	mohawk homeobox b [Source:ZFIN%3BAcc:ZDB-GENE-080513-2]	chr5	49563112	49585918	0.171919416635768	15	11	1	4	0.376923076923077	1	18	12	1	0	-0.4	0.229281978503774	0.779790540734753	1	0.698535358303339	0.776923076923077	0.965883807169345
Group_3_106	22098	rxfp4	relaxin/insulin like family peptide receptor 4 [Source:HGNC Symbol%3BAcc:HGNC:14666]	chr2	20818056	20819258	0.419354838709677	12	18	1	0	-0.6	0.433333333333333	12	17	1	0	-0.586206896551724	NA	NA	1	NA	-0.013793103448276	0.303090234857849
Group_3_21	7215	ccr12a	chemokine (C-C motif) receptor 12a [Source:ZFIN%3BAcc:ZDB-GENE-060503-97]	chr13	32236783	32238654	1	10	10	4	3	-0.0714285714285714	1	12	12	1	0	-0.5	0.16502442518587	0.683944826030453	1	1	0.428571428571429	0.804697156983931
Group_3_41	19277	cu571081.1	unknown	chr11	37721446	37722803	0.227272727272727	14	5	1	2	0.403508771929825	0.5	14	5	1	1	0.236842105263158	0.958090237745034	1	1	1	0.166666666666667	0.565142150803461
Group_3_51	2128	ltb4r2b	leukotriene B4 receptor 2b [Source:ZFIN%3BAcc:ZDB-GENE-070912-658]	chr5	23812538	23820818	1	12	4	3	1	0	1	14	7	2	1	0	0.845845249439601	1	0.85212237402581	1	0	0.333745364647713
Group_3_53	18740	ltb4r	leukotriene B4 receptor [Source:ZFIN%3BAcc:ZDB-GENE-070705-164]	chr19	27787076	27797989	1	13	7	2	1	-0.0166666666666666	1	11	7	1	0	-0.388888888888889	0.77000832845539	1	1	1	0.372222222222222	0.765883807169345
Group_3_59	22801	aplnr2	apelin receptor 2 [Source:ZFIN%3BAcc:ZDB-GENE-030131-4347]	chr4	33629083	33630405	1	16	13	1	0	-0.448275862068966	1	16	13	1	0	-0.448275862068966	NA	NA	1	NA	0	0.333745364647713
Group_3_6	13439	ackr4a	atypical chemokine receptor 4a [Source:ZFIN%3BAcc:ZDB-GENE-070301-6]	chr5	28598103	28599200	1	6	3	4	1	-0.133333333333333	0.261538461538462	8	4	1	3	0.416666666666667	0.37511458442085	0.904311508495393	1	0.329560259960621	-0.55	0.0148331273176761
Group_3_61	15916	agtr1b	angiotensin II receptor%2C type 1b [Source:ZFIN%3BAcc:ZDB-GENE-110411-117]	chr10	15211806	15212897	0.607843137254902	8	5	2	3	0.215384615384615	1	8	6	1	1	0.0714285714285714	0.726491348657772	1	1	1	0.143956043956044	0.535228677379481
Group_3_62	4366	agtr2	angiotensin II receptor%2C type 2 [Source:ZFIN%3BAcc:ZDB-GENE-050306-56]	chr2	75247912	75249144	1	8	15	1	1	-0.152173913043478	1	7	14	1	3	0.0833333333333333	0.776796615037834	1	1	1	-0.235507246376811	0.0934487021013597
Group_3_78	7437	oprm1	opioid receptor%2C mu 1 [Source:ZFIN%3BAcc:ZDB-GENE-010125-1]	chr6	16332717	16376865	0.705214347723189	35	19	7	2	-0.12962962962963	0.413057322792477	38	19	3	3	0.166666666666667	0.588480273641052	1	0.995684777867196	0.576150122030579	-0.296296296296297	0.0672435105067985
Group_3_81	2259	loc107376047		chr3	21419700	21422300	0.592760180995475	4	8	3	2	-0.266666666666667	1	5	8	1	2	0.0512820512820513	0.7814689976585	1	1	1	-0.317948717948718	0.0622991347342398
Group_3_99	6521	galr1b	galanin receptor 1b [Source:ZFIN%3BAcc:ZDB-GENE-140624-1]	chr11	8868638	8878059	0.354360165118679	6	8	1	5	0.261904761904762	1	6	13	1	1	-0.184210526315789	0.279837301828714	0.827469246794179	0.764530779915952	1	0.446115288220551	0.811372064276885
Group_30_14	11130	arl9	ADP ribosylation factor like GTPase 9	chr15	43831243	43839842	0.242424242424243	5	2	1	3	0.464285714285714	1	7	4	2	0	-0.363636363636364	0.241082300604267	0.786660997371088	1	0.386476230771233	0.827922077922078	0.982941903584672
Group_30_23	11848	arl8bb	ADP-ribosylation factor-like 8Bb [Source:ZFIN%3BAcc:ZDB-GENE-080516-10]	chr15	2517828	2529421	1	1	2	1	1	-0.166666666666667	1	1	2	1	1	-0.166666666666667	1	1	1	1	0	0.333745364647713
Group_30_3	13939	trim23	tripartite motif containing 23	chr8	22330136	22347773	0.385964912280702	3	14	1	1	-0.323529411764706	0.27218782249742	3	12	2	2	-0.3	0.844554607125184	1	1	1	-0.023529411764706	0.290729295426452
Group_30_39	4427	arl1	ADP ribosylation factor like GTPase 1	chr2	27256834	27264796	0.245098039215686	4	11	2	1	-0.4	0.315789473684211	5	13	1	0	-0.722222222222222	0.662740698413816	1	1	1	0.322222222222222	0.726328800988875
Group_30_4	5000	arl13b	ADP ribosylation factor like GTPase 13B%2C transcript variant X1	chr9	48761825	48774224	1	11	6	2	0	-0.352941176470588	1	12	6	1	1	0.166666666666667	0.716809698668654	1	1	1	-0.519607843137255	0.0185414091470952
Group_30_9	9704	loc107374231		chr8	33667849	33680889	0.247368421052632	13	5	1	2	0.388888888888889	1	15	6	1	0	-0.285714285714286	0.529646221736542	0.997056451267097	1	1	0.674603174603175	0.93053152039555
Group_3005_1	30649	tnfrsfa	tumor necrosis factor receptor superfamily%2C member a [Source:ZFIN%3BAcc:ZDB-GENE-010802-1]	chr8	20124049	20143389	0.637154150197628	6	13	1	5	0.149122807017544	0.266798418972332	7	14	3	1	-0.416666666666667	0.286147617317798	0.833155034459148	1	0.235679913429038	0.565789473684211	0.880593325092707
Group_3008_0	9394	adgrv1	adhesion G protein-coupled receptor V1	chr19	16705046	16805987	0.521541206346125	85	114	23	25	-0.0520309882747069	0.603676341462508	94	129	19	21	-0.0534753363228699	0.657840098897636	1	0.985824172769619	1	0.001444348048163	0.335475896168109
Group_3009_1	10129	bscl2	Berardinelli-Seip congenital lipodystrophy 2 (seipin) [Source:ZFIN%3BAcc:ZDB-GENE-051113-140]	chr4	13716549	13717793	1	6	9	3	4	-0.0285714285714285	0.473684210526316	8	10	1	0	-0.555555555555556	0.161386470242084	0.682319137802963	1	1	0.526984126984128	0.862793572311496
Group_301_0	5713	cacna2d3	calcium channel%2C voltage dependent%2C alpha2/delta subunit 3 [Source:ZFIN%3BAcc:ZDB-GENE-030616-133]	chr14	34142115	34177992	0.656292179204679	10	25	1	7	0.160714285714286	0.651995831444737	11	25	1	6	0.162698412698413	0.988737762827499	1	1	1	-0.001984126984127	0.317923362175525
Group_301_1	23325	cacna2d4	calcium voltage-gated channel auxiliary subunit alpha2delta 4%2C transcript variant X1	chr2	17371324	17495333	0.198820381860403	19	22	3	10	0.232645403377111	0.656330617353324	21	25	3	2	-0.143478260869565	0.13605199963605	0.643818846450438	1	0.352236219188191	0.376123664246676	0.77008652657602
Group_301_3	17921	cacna2d2a	calcium channel%2C voltage-dependent%2C alpha 2/delta subunit 2a [Source:ZFIN%3BAcc:ZDB-GENE-050320-71]	chr14	28074825	28112360	0.454545454545455	2	8	1	1	-0.3	1	4	13	1	3	-0.0147058823529412	0.932931887889589	1	0.999999999999999	1	-0.285294117647059	0.0726823238566131
Group_3012_1	27178	ect2l	epithelial cell transforming 2 like%2C transcript variant X1	chr1	25706340	25718389	0.698815859269787	25	29	4	3	-0.108465608465608	1	24	29	1	2	0.119496855345912	0.612752865541839	1	1	1	-0.22796246381152	0.0986402966625464
Group_3014_0	9064	abhd15	abhydrolase domain containing 15 [Source:HGNC Symbol%3BAcc:HGNC:26971]	chr15	26337495	26340487	0.189731800766283	15	8	2	5	0.366459627329193	1	18	13	1	0	-0.419354838709677	0.0806975904685566	0.52878276296467	0.801893176210497	0.782527924740067	0.78581446603887	0.970828182941904
Group_3015_0	31351	loc107393942		chr19	19807446	19812353	1	13	16	5	5	-0.0517241379310345	0.571356951871658	13	18	2	1	-0.247311827956989	0.290333047382345	0.833644778718061	1	1	0.195587690025954	0.59876390605686
Group_3019_1	24748	zgc:153990	zgc:153990 [Source:ZFIN%3BAcc:ZDB-GENE-061013-144]	chr2	12333147	12334530	1	8	12	1	1	-0.1	0.16304347826087	8	14	2	0	-0.636363636363636	0.704860976529116	1	1	1	0.536363636363636	0.868974042027194
Group_302_7	10694	celf3a	cugbp%2C Elav-like family member 3a [Source:ZFIN%3BAcc:ZDB-GENE-000501-2]	chr12	8058998	8135450	0.127832802478293	22	16	2	6	0.328947368421053	1	27	19	1	1	0.0869565217391305	0.200843537871388	0.741268058139869	0.999999999999999	1	0.241990846681923	0.646971569839308
Group_303_1	13316	magi2a	membrane associated guanylate kinase%2C WW and PDZ domain containing 2a [Source:ZFIN%3BAcc:ZDB-GENE-050810-4]	chr14	4264632	4527311	0.114796378100354	24	22	3	9	0.271739130434783	0.492109446191844	25	29	3	7	0.162962962962963	0.816157283420371	1	0.700006420110986	1	0.10877616747182	0.489493201483313
Group_303_3	22326	magixb	MAGI family member%2C X-linked b [Source:ZFIN%3BAcc:ZDB-GENE-081105-33]	chr13	2611615	2663886	0.676883573942397	59	56	2	3	0.11304347826087	0.74390683530634	58	58	4	6	0.1	0.667376517947244	1	0.946855644359774	1	0.01304347826087	0.351050679851669
Group_303_7	7205	magi1a	membrane associated guanylate kinase%2C WW and PDZ domain containing 1a [Source:ZFIN%3BAcc:ZDB-GENE-081105-13]	chr13	33214825	33349431	1	13	36	1	2	-0.0680272108843537	1	13	33	2	7	0.0603864734299517	0.367620107703083	0.902361336247227	1	1	-0.128413684314305	0.175525339925834
Group_303_8	25432	magi1	membrane associated guanylate kinase%2C WW and PDZ domain containing 1 [Source:HGNC Symbol%3BAcc:HGNC:946]	chr14	20174479	20252183	0.717150596979568	16	43	4	7	-0.0924499229583975	1	18	46	1	2	-0.0520833333333333	0.192415085993111	0.73277231602702	0.999999999999999	1	-0.0403665896250642	0.268726823238566
Group_304_0	22627	mcm6	minichromosome maintenance complex component 6	chr5	48677890	48686889	1	8	22	3	7	-0.0333333333333333	1	9	23	1	3	0.03125	0.479392535468648	0.980186523413575	1	1	-0.0645833333333333	0.241285537700865
Group_3047_0	30739	cbx2	chromobox 2 [Source:HGNC Symbol%3BAcc:HGNC:1552]	chr14	2082298	2095385	1	9	13	1	2	0.0757575757575758	0.370131783924887	11	13	1	4	0.258333333333333	0.902467316066631	1	0.969024917849021	1	-0.182575757575757	0.128306551297899
Group_3048_0	28450	pcyt2	phosphate cytidylyltransferase 2%2C ethanolamine	chr8	54681203	54694431	1	5	9	1	3	0.107142857142857	1	4	9	1	1	-0.192307692307692	0.838587047804208	1	1	1	0.299450549450549	0.703337453646477
Group_3049_1	8544	matr3l1.1	matrin 3-like 1.1 [Source:ZFIN%3BAcc:ZDB-GENE-030616-40]	chr2	39094504	39134588	0.460957564767803	31	14	5	4	0.133333333333333	1	35	18	2	0	-0.339622641509434	0.11066675840113	0.592607552208525	0.933210619561441	0.711877649184925	0.472955974842767	0.827688504326329
Group_3058_0	21184	mff	mitochondrial fission factor%2C transcript variant X1	chr11	15866557	15871596	1	8	3	7	2	-0.0505050505050505	1	12	5	1	0	-0.294117647058823	0.0522580622597428	0.427363035989169	1	1	0.243612596553772	0.649938195302843
Group_3058_1	27451	zgc:110130	zgc:110130 [Source:ZFIN%3BAcc:ZDB-GENE-050522-208]	chr13	8147433	8178588	1	7	8	2	2	-0.0333333333333333	1	8	8	1	0	-0.5	0.513292384118935	0.993061489429055	1	1	0.466666666666667	0.822249690976514
Group_306_2	16621	trpc1	transient receptor potential cation channel subfamily C member 1%2C transcript variant X1	chr1	57156515	57177410	1	7	29	1	5	0.0277777777777778	1	7	35	1	4	-0.0333333333333334	0.941488271717414	1	0.98183893923192	1	0.0611111111111112	0.426205191594561
Group_306_3	5762	trpc5a	transient receptor potential cation channel%2C subfamily C%2C member 5a [Source:ZFIN%3BAcc:ZDB-GENE-040812-1]	chr1	7007555	7128529	1	5	17	2	7	0.00505050505050506	1	9	20	1	2	-0.0229885057471264	0.21385945630953	0.761715337065873	0.732637313629335	1	0.0280390107976315	0.376266996291718
Group_306_4	30729	trpc4b	transient receptor potential cation channel%2C subfamily C%2C member 4b [Source:ZFIN%3BAcc:ZDB-GENE-120329-1]	chr7	24079270	24087085	0.703150792022517	20	20	3	5	0.125	0.728876211543499	21	21	4	6	0.1	0.988974997886145	1	1	1	0.025	0.372805933250927
Group_306_7	1534	trpc2b	transient receptor potential cation channel%2C subfamily C%2C member 2b [Source:ZFIN%3BAcc:ZDB-GENE-050712-3]	chr15	15329611	15354632	0.753054516155478	30	29	5	7	0.0918079096045197	0.313032861011821	33	32	3	7	0.207692307692308	0.877588513703504	1	1	0.903393194612205	-0.115884398087788	0.188133498145859
Group_306_9	30793	trpc6b	transient receptor potential cation channel%2C subfamily C%2C member 6b [Source:ZFIN%3BAcc:ZDB-GENE-081030-19]	chr7	26179019	26191281	0.189432319336825	27	25	3	8	0.246503496503497	0.426649852879361	31	28	2	4	0.192090395480226	0.583220485869369	1	1	1	0.054413101023271	0.418541409147095
Group_3063_1	16099	fbxo15	F-box protein 15	chr10	10513210	10526878	1	22	15	3	1	-0.155405405405405	0.616121384542437	22	12	2	2	0.147058823529412	0.860475413787973	1	0.833493537279679	1	-0.302464228934817	0.0650185414091471
Group_3064_1	32080	rad9a	RAD9 checkpoint clamp component A	chr2	62550753	62556733	1	8	8	1	2	0.166666666666667	1	9	10	1	0	-0.526315789473684	0.520830188494085	0.993061489429055	1	1	0.692982456140351	0.939184177997528
Group_3068_1	24179	toporsa	topoisomerase I binding%2C arginine/serine-rich a [Source:ZFIN%3BAcc:ZDB-GENE-030131-6401]	chr8	2272254	2275250	0.751554295875549	22	20	8	5	-0.0915750915750916	0.490950226244344	25	25	2	0	-0.5	0.025905762500806	0.29128960589905	0.985475367764363	0.788281320858062	0.408424908424908	0.792583436341162
Group_3069_1	30789	itprip	inositol 1%2C4%2C5-trisphosphate receptor interacting protein	chr6	24285695	24287296	0.419710144927536	11	8	3	5	0.203947368421053	0.306086956521739	13	9	1	3	0.340909090909091	0.635327589618604	1	1	1	-0.136961722488038	0.169344870210136
Group_307_2	31574	cabz01072043.1	unknown	chr8	26595610	26615140	0.140904425761465	34	47	5	16	0.181657848324515	1	35	58	2	4	0.0430107526881721	0.0221899640963324	0.269954781959444	0.668264250826637	1	0.138647095636343	0.527812113720643
Group_307_3	21535	mrc2	mannose receptor%2C C type 2	chr1	66546277	66587213	0.0806847959607209	28	23	2	8	0.349019607843137	0.597636744806556	28	24	1	2	0.205128205128205	0.301326155910474	0.847347193348661	1	1	0.143891402714932	0.534981458590853
Group_307_5	2426	ly75	lymphocyte antigen 75 [Source:ZFIN%3BAcc:ZDB-GENE-050309-166]	chr11	34491601	34523991	0.357354122872697	44	42	4	8	0.178294573643411	0.719327625682097	48	44	5	3	-0.103260869565217	0.460244256358326	0.970997732396378	1	0.408961342036874	0.281555443208628	0.686526576019778
Group_307_6	20781	mrc1a	mannose receptor%2C C type 1a [Source:ZFIN%3BAcc:ZDB-GENE-090915-4]	chr10	16706019	16747053	0.248780487804878	16	17	6	2	-0.265151515151515	0.0491825247922809	17	20	5	0	-0.540540540540541	0.502491038271827	0.993061489429055	1	0.670544464309154	0.275389025389026	0.681334981458591
Group_3070_0	19998	rusc1	RUN and SH3 domain containing 1	chr3	50711831	50733833	0.166158022180754	46	70	3	12	0.196551724137931	1	55	80	1	2	0.0740740740740741	0.0240249260617345	0.283196077185734	0.963492414071526	1	0.122477650063857	0.508529048207664
