OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end	alpha.x	p.x	DoS.x	alpha.y	p.y	DoS.y	alpha.x.1	p.x.1	DoS.x.1	alpha.y.1	p.y.1	DoS.y.1	avgalpha	lowestp	multipliedp	avgDoS
Group_6480_0	20463	ppp1r2	protein phosphatase 1 regulatory inhibitor subunit 2	chr10	13567056	13582645	-1.66666666666667	0.444444444444445	-0.571428571428571	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.66666666666667	0.444444444444445	0.444444444444445	-0.571428571428571
Group_6486_0	14020	wdr41	WD repeat domain 41	chr8	21604835	21621468	-2.5	0.490909090909091	-0.277777777777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.5	0.490909090909091	0.490909090909091	-0.277777777777778
Group_6487_0	17348	treh	trehalase (brush-border membrane glycoprotein) [Source:ZFIN%3BAcc:ZDB-GENE-070912-84]	chr7	27021348	27031526	-0.101851851851852	1	-0.0227272727272727	-4.4	0.138022084150784	-0.275	-0.25	1	-0.0512820512820512	-1.8125	0.652163873861987	-0.193333333333333	-1.64108796296296	0.138022084150784	0.0900130170782805	-0.135585664335664
Group_6489_0	9443	aggf1	angiogenic factor with G-patch and FHA domains 1%2C transcript variant X1	chr14	18057176	18061810	-1.7	0.267394791244821	-0.242857142857143	NA	NA	NA	-2.9375	0.299889310562935	-0.324137931034483	-1.11111111111111	0.641022704966302	-0.178571428571429	-1.9162037037037	0.267394791244821	0.0514028668649941	-0.248522167487685
Group_649_2	6863	si:ch211-230g15.5	si:ch211-230g15.5 [Source:ZFIN%3BAcc:ZDB-GENE-091204-280]	chr10	1690208	1701297	-3.07142857142857	0.0580261421497614	-0.325757575757576	NA	NA	NA	NA	NA	NA	-1.27777777777778	0.45509744617189	-0.202464788732394	-2.17460317460317	0.0580261421497614	0.0264075491035635	-0.264111182244985
Group_6494_0	31597	zzz3	zinc finger ZZ-type containing 3%2C transcript variant X2	chr5	24957694	24968447	0.587301587301587	0.4455639349757	0.196808510638298	0.43	0.700775998358697	0.137820512820513	NA	NA	NA	0.391304347826087	0.685628285429676	0.117647058823529	0.469535311709225	0.4455639349757	0.214080926449025	0.150758694094113
Group_6497_0	2878	ogfod2	2-oxoglutarate and iron dependent oxygenase domain containing 2%2C transcript variant X1	chr19	2652760	2674503	0.277777777777778	1	0.0757575757575758	NA	NA	NA	NA	NA	NA	0.342105263157895	1	0.0984848484848485	0.309941520467837	1	1	0.0871212121212122
Group_6498_0	30863	wdr74	WD repeat domain 74	chr7	37098422	37099977	0.6	0.604395604395604	0.204545454545455	0.25	1	0.0694444444444444	0.5	1	0.166666666666667	0.36	1	0.111111111111111	0.4275	0.604395604395604	0.604395604395604	0.137941919191919
Group_6499_0	25554	ficd	FIC domain containing	chr19	20479934	20482500	0.914285714285714	0.0334724278727509	0.5	NA	NA	NA	NA	NA	NA	0.592592592592593	0.614624505928854	0.2	0.753439153439154	0.0334724278727509	0.0205729744435287	0.35
Group_65_11	11433	rph3ab	rabphilin 3A homolog (mouse)%2C b [Source:ZFIN%3BAcc:ZDB-GENE-090706-3]	chr19	13037089	13059853	-2	0.490196078431373	-0.25	-1.5	0.386446508427933	-0.214285714285714	NA	NA	NA	-2	0.294117647058824	-0.75	-1.83333333333333	0.294117647058824	0.0557160479279028	-0.404761904761905
Group_65_13	3860	si:dkey-93n13.3	si:dkey-93n13.3 [Source:ZFIN%3BAcc:ZDB-GENE-091118-107]	chr1	34031744	34086076	-3.5	0.217391304347826	-0.818181818181818	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.5	0.217391304347826	0.217391304347826	-0.818181818181818
Group_65_15	29754	sytl4	synaptotagmin like 4	chr2	55309078	55328724	-2.42857142857143	0.227536231884058	-0.298245614035088	-0.166666666666667	1	-0.0372670807453416	-0.666666666666667	1	-0.125	-0.5	0.690821256038647	-0.1	-0.940476190476191	0.227536231884058	0.157186865504446	-0.140128173695107
Group_65_20	3057	syt7a	synaptotagmin VIIa [Source:ZFIN%3BAcc:ZDB-GENE-090601-5]	chr4	25982938	26027972	-1.14285714285714	0.347826086956522	-0.681818181818182	-1.375	0.321428571428571	-0.703703703703704	NA	NA	NA	-3.28571428571429	0.530434782608696	-0.348484848484848	-1.93452380952381	0.321428571428571	0.059303267620848	-0.578002244668911
Group_65_22	21088	syt7b	synaptotagmin VIIb [Source:ZFIN%3BAcc:ZDB-GENE-090601-6]	chr11	13016937	13168328	-5.66666666666667	0.214285714285714	-0.435897435897436	-1.88888888888889	0.552803577571379	-0.2125	NA	NA	NA	-1.75	0.557275541795666	-0.233333333333333	-3.10185185185185	0.214285714285714	0.0660136956852155	-0.293910256410256
Group_65_24	24939	syt6a	synaptotagmin VIa [Source:ZFIN%3BAcc:ZDB-GENE-090601-2]	chr6	58782827	58808219	-0.555555555555556	1	-0.0735294117647059	-4.33333333333333	0.352380952380952	-0.342105263157895	NA	NA	NA	-2.42857142857143	0.315018315018315	-0.188888888888889	-2.43915343915344	0.315018315018315	0.111006453863597	-0.20150785460383
Group_65_27	30960	syt9a	synaptotagmin IXa [Source:ZFIN%3BAcc:ZDB-GENE-031002-18]	chr11	20912558	20965905	-1.66666666666667	0.47012987012987	-0.138888888888889	NA	NA	NA	-2.66666666666667	0.45	-0.285714285714286	-15	0.0315789473684211	-0.888888888888889	-6.44444444444445	0.0315789473684211	0.00668079289131922	-0.437830687830688
Group_65_3	28220	syt2a	synaptotagmin IIa [Source:ZFIN%3BAcc:ZDB-GENE-060503-315]	chr13	36554775	36563952	-2.33333333333333	0.285714285714286	-0.769230769230769	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.33333333333333	0.285714285714286	0.285714285714286	-0.769230769230769
Group_65_6	13799	syt4	synaptotagmin 4	chr11	44991332	44999253	-2.33333333333333	0.361848059061681	-0.282828282828283	-0.333333333333333	1	-0.0636363636363637	NA	NA	NA	-5	0.0769230769230769	-0.666666666666667	-2.55555555555555	0.0769230769230769	0.0278344660816678	-0.337710437710438
Group_65_9	4922	doc2d	double C2-like domains%2C delta [Source:ZFIN%3BAcc:ZDB-GENE-081104-451]	chr8	5078095	5132237	0.6	0.61484593837535	0.184615384615385	NA	NA	NA	NA	NA	NA	0.266666666666667	1	0.0625	0.433333333333333	0.61484593837535	0.61484593837535	0.123557692307692
Group_650_5	22426	lrrn1	leucine rich repeat neuronal 1 [Source:ZFIN%3BAcc:ZDB-GENE-071126-1]	chr14	14734738	14737185	0.733333333333333	0.37005912689679	0.261904761904762	0.583333333333333	0.632815460401667	0.175	NA	NA	NA	NA	NA	NA	0.658333333333333	0.37005912689679	0.234179136763031	0.218452380952381
Group_6502_0	2523	mrps11	mitochondrial ribosomal protein S11	chr15	24375350	24383150	0.428571428571429	1	0.133333333333333	0.428571428571429	1	0.133333333333333	NA	NA	NA	NA	NA	NA	0.428571428571429	1	1	0.133333333333333
Group_6503_0	10228	slc33a1	solute carrier family 33 member 1%2C transcript variant X2	chr7	10551644	10562057	-2	0.490196078431372	-0.123076923076923	NA	NA	NA	NA	NA	NA	-1.66666666666667	0.47012987012987	-0.175438596491228	-1.83333333333334	0.47012987012987	0.230455818691112	-0.149257759784076
Group_6505_0	91	commd5	COMM domain containing 5 [Source:ZFIN%3BAcc:ZDB-GENE-040801-71]	chr2	77248312	77277695	-1.5	0.637186343068696	-0.222222222222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.5	0.637186343068696	0.637186343068696	-0.222222222222222
Group_6506_0	18081	chtf18	chromosome transmission fidelity factor 18%2C transcript variant X1	chr15	16691230	16700223	0.527272727272727	0.358619726324244	0.172619047619048	0.111111111111111	1	0.0285714285714285	NA	NA	NA	0.597222222222222	0.447565246655435	0.202830188679245	0.411868686868687	0.358619726324244	0.160505726267815	0.134673554956574
Group_651_2	23865	hsdl1	hydroxysteroid dehydrogenase like 1 [Source:ZFIN%3BAcc:ZDB-GENE-041212-31]	chr1	49156837	49162409	0.25	0.754910317215317	0.0694444444444444	0.694444444444444	0.595555555555556	0.271739130434783	NA	NA	NA	0.333333333333333	0.725821483329826	0.1	0.425925925925926	0.595555555555556	0.326322830727895	0.147061191626409
Group_6511_0	23457	yars2	tyrosyl-tRNA synthetase 2	chr4	31688727	31696033	0.90625	0.0329687306884192	0.497142857142857	0.3125	1	0.0925925925925926	0.766666666666667	0.530434782608696	0.348484848484848	0.388888888888889	1	0.120689655172414	0.593576388888889	0.0329687306884192	0.0174877614955963	0.264727488348178
Group_6513_0	15721	nol10	nucleolar protein 10%2C transcript variant X1	chr18	38004709	38017034	0.291666666666667	1	0.0804597701149425	NA	NA	NA	0.272727272727273	1	0.0691244239631337	0.269230769230769	1	0.0729166666666667	0.277874902874903	1	1	0.074166953581581
Group_6515_0	11413	dgcr6	DiGeorge syndrome critical region gene 6 [Source:ZFIN%3BAcc:ZDB-GENE-040912-125]	chr19	12320676	12322404	0.666666666666667	0.571428571428571	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.666666666666667	0.571428571428571	0.571428571428571	0.25
Group_6517_0	31827	tpt1	tumor protein%2C translationally-controlled 1	chr12	16340097	16376184	-2.25	0.318493863116289	-0.264705882352941	NA	NA	NA	NA	NA	NA	-0.0625	1	-0.0133333333333333	-1.15625	0.318493863116289	0.318493863116289	-0.139019607843137
Group_6518_0	31255	sdhc	succinate dehydrogenase complex subunit C	chr5	21661368	21670290	0.888888888888889	0.318181818181818	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.888888888888889	0.318181818181818	0.318181818181818	0.4
Group_652_1	10652	she	Src homology 2 domain containing E%2C transcript variant X2	chr12	9814813	9823577	-8	0.0122089812301158	-0.5	-6.875	0.0598972245644072	-0.366666666666667	NA	NA	NA	-3.41176470588235	0.369648286056955	-0.302083333333333	-6.09558823529412	0.0122089812301158	0.000270317910652929	-0.389583333333333
Group_652_7	23687	shda	Src homology 2 domain containing transforming protein D%2C a [Source:ZFIN%3BAcc:ZDB-GENE-070912-58]	chr18	20975434	20984746	-1.44444444444444	0.569573443412453	-0.185714285714286	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.44444444444444	0.569573443412453	0.569573443412453	-0.185714285714286
Group_653_4	2076	lsamp	limbic system-associated membrane protein [Source:HGNC Symbol%3BAcc:HGNC:6705]	chr7	7348204	7487129	-0.636363636363636	0.493506493506494	-0.45	NA	NA	NA	NA	NA	NA	0.333333333333333	1	-0.4	-0.151515151515152	0.493506493506494	0.493506493506494	-0.425
Group_6531_0	10903	mrrf	mitochondrial ribosome recycling factor	chr8	37268084	37293571	-0.2	1	-0.0416666666666666	NA	NA	NA	NA	NA	NA	-3.09090909090909	0.122529644268775	-0.45	-1.64545454545455	0.122529644268775	0.122529644268775	-0.245833333333333
Group_6533_0	10913	rbm18	RNA binding motif protein 18%2C transcript variant X1	chr8	37248868	37273610	-1.25	1	-0.192307692307692	NA	NA	NA	NA	NA	NA	-5	0.0686274509803921	-0.666666666666667	-3.125	0.0686274509803921	0.0686274509803921	-0.42948717948718
Group_6538_0	31938	adi1	acireductone dioxygenase 1	chr18	37178660	37179839	-0.5	1	-0.0833333333333333	NA	NA	NA	NA	NA	NA	-0.666666666666667	1	-0.114285714285714	-0.583333333333333	1	1	-0.0988095238095237
Group_654_2	31438	nfic	nuclear factor I/C [Source:ZFIN%3BAcc:ZDB-GENE-080305-2]	chr16	43147839	43170555	-0.666666666666667	1	-0.0833333333333333	NA	NA	NA	NA	NA	NA	-6	0.377777777777778	-0.375	-3.33333333333333	0.377777777777778	0.377777777777778	-0.229166666666667
Group_6542_0	28984	armc2	armadillo repeat containing 2%2C transcript variant X1	chr1	39441268	39463843	-3.42105263157895	0.085007495956469	-0.325	-0.789473684210526	0.492176386913229	-0.472222222222222	0.1	1	-0.473684210526316	-2.31578947368421	0.248701640900625	-0.275	-1.60657894736842	0.085007495956469	0.0104053489213323	-0.386476608187134
Group_6548_0	30998	wbscr22	Williams-Beuren syndrome chromosome region 22	chr7	23492636	23496281	0.625	1	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.625	1	1	0.2
Group_6549_0	29232	mgll	monoglyceride lipase%2C transcript variant X1	chr13	11322795	11360491	0	1	0	NA	NA	NA	NA	NA	NA	0.333333333333333	1	0.1	0.166666666666666	1	1	0.05
Group_6550_0	27024	znf827	zinc finger protein 827%2C transcript variant X1	chr4	43042182	43132197	0.196428571428571	1	0.0478260869565217	0	1	0	0.145833333333333	1	0.0307017543859649	0.552631578947368	0.473597049505695	0.158490566037736	0.223723370927318	0.473597049505695	0.473597049505695	0.0592546018450557
Group_6551_0	20788	ncapg2	non-SMC condensin II complex subunit G2	chr10	16236328	16247230	0.0967741935483871	1	0.0245098039215685	0.829268292682927	0.0110046717710499	0.411290322580645	0.340909090909091	1	0.102739726027397	0.757575757575758	0.129903686140186	0.328947368421053	0.506131833679041	0.0110046717710499	0.00142954742782223	0.216871805237666
Group_6552_0	7502	cirh1a	cirrhosis%2C autosomal recessive 1A (cirhin) [Source:ZFIN%3BAcc:ZDB-GENE-040426-2466]	chr4	7559336	7577362	-1.54545454545455	0.356411248044827	-0.217948717948718	-1	0.601815087918321	-0.166666666666667	NA	NA	NA	-0.291666666666667	1	-0.0542635658914729	-0.945707070707072	0.356411248044827	0.214493666577176	-0.146292983502286
Group_6553_0	11996	dffb	DNA fragmentation factor subunit beta	chr13	8936149	8940723	0.777777777777778	0.292929292929293	0.35	0.5	1	0.166666666666667	0.375	1	0.111111111111111	0.9	0.226190476190476	0.5	0.638194444444445	0.226190476190476	0.0662578162578162	0.281944444444444
Group_6555_0	16092	rttn	rotatin%2C transcript variant X1	chr10	10818776	10866454	0.148337595907928	0.839911524924141	0.0399311531841653	0.8125	0.00797033469448517	0.356862745098039	0.647058823529412	0.150781180042215	0.245535714285714	0.525619834710744	0.198704067417883	0.184027777777778	0.533379063537021	0.00797033469448517	0.000200569085516067	0.206589347586424
Group_6559_0	1236	rwdd	RWD domain containing 4 [Source:ZFIN%3BAcc:ZDB-GENE-041010-61]	chr14	55479022	55482393	0.5	1	0.166666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	1	1	0.166666666666667
Group_656_2	24417	pfkla	phosphofructokinase%2C liver a [Source:ZFIN%3BAcc:ZDB-GENE-121207-1]	chr9	14376586	14383116	0.888888888888889	0.079075857511717	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.888888888888889	0.079075857511717	0.079075857511717	0.4
Group_656_5	29674	pfkpb	phosphofructokinase%2C platelet b [Source:ZFIN%3BAcc:ZDB-GENE-070912-634]	chr2	51002047	51045046	-0.392857142857143	1	-0.0785714285714286	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.392857142857143	1	1	-0.0785714285714286
Group_6568_0	10336	pinx1	PIN2/TERF1 interacting%2C telomerase inhibitor 1%2C transcript variant X3	chr1	40073900	40098357	0.0833333333333334	1	0.0217391304347826	NA	NA	NA	NA	NA	NA	0.541666666666667	1	0.188405797101449	0.3125	1	1	0.105072463768116
Group_657_1	17763	sdr42e2	short chain dehydrogenase/reductase family 42E%2C member 2	chr6	46333283	46352063	0.5	1	0.166666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	1	1	0.166666666666667
Group_6572_0	32223	mrps24	mitochondrial ribosomal protein S24	chr8	49215665	49218145	-0.2	1	-0.0416666666666666	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.2	1	1	-0.0416666666666666
Group_6574_0	3255	ndufs3	NADH:ubiquinone oxidoreductase core subunit S3	chr11	41083909	41093684	0.444444444444444	1	0.142857142857143	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.444444444444444	1	1	0.142857142857143
Group_658_0	24509	kcnab1a	potassium voltage-gated channel%2C shaker-related subfamily%2C beta member 1 a [Source:ZFIN%3BAcc:ZDB-GENE-050327-79]	chr7	11492070	11611025	-8	0.181818181818182	-0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8	0.181818181818182	0.181818181818182	-0.9
Group_6587_0	4898	gclm	glutamate-cysteine ligase modifier subunit	chr17	10640597	10647549	0.466666666666667	1	0.134615384615385	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.466666666666667	1	1	0.134615384615385
Group_6594_0	10878	chaf1a	chromatin assembly factor 1 subunit A	chr17	4177318	4199840	0.607142857142857	0.162320402437404	0.213032581453634	0.291666666666667	1	0.0853658536585366	0.12	1	0.0319148936170213	0.285714285714286	1	0.0784313725490196	0.326130952380952	0.162320402437404	0.162320402437404	0.102186175319553
Group_6596_0	20762	lacc1	laccase domain containing 1	chr9	35080868	35093981	0.604166666666667	0.434080949440534	0.207142857142857	NA	NA	NA	0.65	0.631704381383457	0.216666666666667	0.475	0.681653988009781	0.146718146718147	0.576388888888889	0.434080949440534	0.186916911030543	0.19017589017589
Group_6599_0	14649	hddc2	HD domain containing 2	chr1	68832485	68834278	-1.25	1	-0.192307692307692	-0.333333333333333	0.466666666666667	-0.571428571428571	NA	NA	NA	-0.333333333333333	1	-0.0714285714285715	-0.638888888888889	0.466666666666667	0.466666666666667	-0.278388278388278
Group_66_0	30075	notch1a	notch 1a [Source:ZFIN%3BAcc:ZDB-GENE-990415-173]	chr8	25110755	25134864	0.0965909090909091	1	0.0175983436853002	0.4	0.5366566500542	0.0631868131868132	0.420454545454545	0.721595216043093	0.0663082437275986	0.547511312217195	0.50111855239922	0.120398009950249	0.366139191690662	0.50111855239922	0.194057593822541	0.0668728526374903
Group_66_10	19467	cabz01041002.1	unknown	chr7	23230936	23280715	0.763157894736842	0.0561480851846645	0.328054298642534	0.818181818181818	0.0609632277244303	0.388888888888889	0.886666666666667	0.0410658325675644	0.452380952380952	0	1	0	0.617001594896332	0.0410658325675644	0.000140567051444811	0.292331034978094
Group_66_14	15688	jag1a	jagged 1a [Source:ZFIN%3BAcc:ZDB-GENE-011128-2]	chr18	39165151	39191349	0.253968253968254	1	0.0588235294117647	NA	NA	NA	NA	NA	NA	0.404761904761905	1	0.0957746478873239	0.32936507936508	1	1	0.0772990886495443
Group_66_17	27323	dll1	delta like canonical Notch ligand 1 [Source:HGNC Symbol%3BAcc:HGNC:2908]	chr11	22874943	22879846	-1	0.485057471264368	-0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1	0.485057471264368	0.485057471264368	-0.5
Group_66_2	22701	notch3	notch 3 [Source:ZFIN%3BAcc:ZDB-GENE-000329-5]	chr3	2566543	2590795	0.427109974424552	0.419933908846258	0.100663050030139	0.903846153846154	0.0061115202224297	0.294486215538847	NA	NA	NA	0.849537037037037	0.0660490954408371	0.234654731457801	0.726831055102581	0.0061115202224297	0.000169510682252747	0.209934665675596
Group_66_27	4469	notch2	notch 2%2C transcript variant X1	chr17	7445676	7471204	0.624390243902439	0.0470355367580616	0.223093681917211	0.666136724960254	0.0519581254510191	0.24108170310702	NA	NA	NA	0.802197802197802	0.0438611260399237	0.304166666666667	0.697574923686832	0.0438611260399237	0.000107191254999203	0.256114017230299
Group_66_9	10305	dlk1	delta-like 1 homolog (Drosophila)	chr18	25795770	25815979	0.75	0.33780529755762	0.3	0.125	1	0.0333333333333333	NA	NA	NA	NA	NA	NA	0.4375	0.33780529755762	0.33780529755762	0.166666666666667
Group_660_3	9170	tmem184a	transmembrane protein 184A	chr3	5059309	5093405	-3	0.528186274509804	-0.333333333333333	-1	1	-0.166666666666667	NA	NA	NA	-0.1	1	-0.0208333333333333	-1.36666666666667	0.528186274509804	0.528186274509804	-0.173611111111111
Group_6603_0	19072	zgc:56556	zgc:56556 [Source:ZFIN%3BAcc:ZDB-GENE-040426-1078]	chr2	25454324	25478153	0.725	0.3561872909699	0.276190476190476	NA	NA	NA	NA	NA	NA	0.45	1	0.142857142857143	0.5875	0.3561872909699	0.3561872909699	0.20952380952381
Group_6605_0	17060	smim8	small integral membrane protein 8%2C transcript variant X1	chr6	28876426	28877836	-0.5	1	-0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.5	1	1	-0.6
Group_661_0	27914	tmcc1b	transmembrane and coiled-coil domain family 1b [Source:ZFIN%3BAcc:ZDB-GENE-061013-154]	chr14	35316732	35327445	-1	0.526877470355731	-0.107142857142857	-9	0.12781954887218	-0.5	NA	NA	NA	-0.416666666666667	1	-0.05	-3.47222222222222	0.12781954887218	0.0673452405717849	-0.219047619047619
Group_661_2	5947	tmcc3	transmembrane and coiled-coil domain family 3%2C transcript variant X1	chr14	56587059	56592724	-1.6	0.315789473684211	-0.722222222222222	-1	0.368421052631579	-0.666666666666667	NA	NA	NA	NA	NA	NA	-1.3	0.315789473684211	0.116343490304709	-0.694444444444444
Group_6618_0	26192	fbxo3	F-box protein 3%2C transcript variant X1	chr14	50519873	50524947	0.333333333333333	1	0.0952380952380952	0.5	1	0.15	NA	NA	NA	NA	NA	NA	0.416666666666667	1	1	0.122619047619048
Group_662_3	26024	arnt	aryl hydrocarbon receptor nuclear translocator [Source:HGNC Symbol%3BAcc:HGNC:700]	chr3	49522681	49544060	0.357142857142857	0.718937755179807	0.1	0.166666666666667	1	0.0307692307692308	NA	NA	NA	0.04	1	0.00961538461538464	0.187936507936508	0.718937755179807	0.718937755179807	0.0467948717948718
Group_6626_0	19102	rpn1	ribophorin I	chr16	40168077	40171951	0.25	1	0.043859649122807	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	1	1	0.043859649122807
Group_6629_0	10155	mrpl23	mitochondrial ribosomal protein L23 [Source:ZFIN%3BAcc:ZDB-GENE-040625-12]	chr4	14376230	14436871	0.444444444444444	1	-0.357142857142857	0.142857142857143	1	-0.3	NA	NA	NA	NA	NA	NA	0.293650793650793	1	1	-0.328571428571429
Group_663_3	31773	vdac3	voltage dependent anion channel 3%2C transcript variant X1	chr19	32701449	32710175	-0.375	1	-0.0666666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.375	1	1	-0.0666666666666667
Group_6630_0	19163	foxred2	FAD dependent oxidoreductase domain containing 2%2C transcript variant X1	chr6	60349918	60365786	0.472222222222222	0.685660893091234	0.137096774193548	0.551020408163265	0.455918125052674	0.166666666666667	NA	NA	NA	0.633333333333333	0.643365169680959	0.186274509803922	0.552191987906273	0.455918125052674	0.20111931607013	0.163345983554712
Group_6634_0	13794	trappc4	trafficking protein particle complex 4	chr11	44386279	44392533	-7	0.131221719457014	-0.466666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7	0.131221719457014	0.131221719457014	-0.466666666666667
Group_6638_0	2512	mrpl46	mitochondrial ribosomal protein L46%2C transcript variant X1	chr15	24381778	24391101	-0.555555555555556	1	-0.108695652173913	-1	0.647170390204446	-0.166666666666667	-1	0.351351351351351	-0.666666666666667	-0.666666666666667	1	-0.125	-0.805555555555556	0.351351351351351	0.227384191152913	-0.266757246376812
Group_664_3	28919	nfe2l2a	nuclear factor%2C erythroid 2-like 2a [Source:ZFIN%3BAcc:ZDB-GENE-030723-2]	chr9	19448670	19451921	0.111111111111111	1	0.0285714285714285	0.666666666666667	0.40688322505414	0.25	NA	NA	NA	0.291666666666667	1	0.0804597701149425	0.356481481481482	0.40688322505414	0.40688322505414	0.11967706622879
Group_6643_0	10595	ndufa10	NADH:ubiquinone oxidoreductase subunit A10	chr9	39841776	39934148	0.727272727272727	0.418390804597701	0.285714285714286	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.727272727272727	0.418390804597701	0.418390804597701	0.285714285714286
Group_6646_0	20490	diexf	digestive organ expansion factor homolog (zebrafish)	chr18	34287906	34295818	0.5	1	0.133333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	1	1	0.133333333333333
Group_6653_0	30290	xylb	xylulokinase homolog (H. influenzae)%2C transcript variant X1	chr10	666080	680034	-1	0.638187899057464	-0.166666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1	0.638187899057464	0.638187899057464	-0.166666666666667
Group_666_3	31598	loc107383425		chr2	51095369	51121536	0.075	1	0.0184426229508197	0.327272727272727	0.587649514425578	0.0948200175592625	0.015625	1	0.00386100386100391	0.566137566137566	0.469949910103855	0.17483660130719	0.246008823352573	0.469949910103855	0.276165836476874	0.072990061419569
Group_6675_0	21864	uqcrb	ubiquinol-cytochrome c reductase binding protein [Source:ZFIN%3BAcc:ZDB-GENE-050522-542]	chr1	44171630	44172584	0.875	1	-0.111111111111111	NA	NA	NA	NA	NA	NA	0.857142857142857	1	-0.125	0.866071428571428	1	1	-0.118055555555555
Group_6678_0	31245	mogs	mannosyl-oligosaccharide glucosidase%2C transcript variant X2	chr8	2098137	2118402	0.363636363636364	0.531837394293263	0.112044817927171	0.74	0.362258431223948	0.268115942028985	NA	NA	NA	0.192307692307692	1	0.0529100529100529	0.431981351981352	0.362258431223948	0.19266258012291	0.14435693762207
Group_6679_0	3006	cfap36	cilia and flagella associated protein 36%2C transcript variant X1	chr6	18631939	18647044	0.833333333333333	0.160248447204969	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.833333333333333	0.160248447204969	0.160248447204969	0.4
Group_6681_0	10489	ccdc137	coiled-coil domain containing 137	chr15	42488273	42503193	0.407407407407407	1	0.129411764705882	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.407407407407407	1	1	0.129411764705882
Group_6682_0	20520	pnn	pinin%2C desmosome associated protein	chr18	33988436	33994745	0.831932773109244	0.0551189633503316	0.407407407407407	NA	NA	NA	NA	NA	NA	0.35	0.70896409606087	0.10727969348659	0.590966386554622	0.0551189633503316	0.0390773660274801	0.257343550446999
Group_6685_0	21032	mlycd	malonyl-CoA decarboxylase	chr4	2548555	2563264	-0.882352941176471	1	-0.151515151515151	NA	NA	NA	-0.133333333333333	1	-0.03125	-0.882352941176471	0.667359667359667	-0.151515151515151	-0.632679738562092	0.667359667359667	0.667359667359667	-0.111426767676767
Group_669_0	18705	ppp1r9ba	protein phosphatase 1%2C regulatory subunit 9Ba [Source:ZFIN%3BAcc:ZDB-GENE-091006-1]	chr11	27180751	27196928	0.555555555555556	0.446160791952952	0.178571428571429	0.5	0.679668461947472	0.158730158730159	0.361111111111111	1	0.105691056910569	0.578125	0.642983956119941	0.172093023255814	0.498697916666667	0.446160791952952	0.194979367407459	0.153771416866993
Group_6691_0	28267	wdr46	WD repeat domain 46	chr13	35555916	35568505	0.80952380952381	0.117538005190953	0.377777777777778	0.811764705882353	0.189736294999453	0.348484848484849	NA	NA	NA	0.805882352941176	0.0430710017649435	0.376373626373626	0.80905695611578	0.0430710017649435	0.000960536128321878	0.367545417545418
Group_6698_0	1962	meaf6	MYST/Esa1 associated factor 6%2C transcript variant X1	chr12	17430251	17433450	-1	1	-0.666666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1	1	1	-0.666666666666667
Group_67_10	30883	nle1	notchless homolog 1 (Drosophila)	chr15	31119833	31122212	0.6	0.628666527980029	0.151260504201681	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	0.628666527980029	0.628666527980029	0.151260504201681
Group_67_16	2706	taf5l	TATA-box binding protein associated factor 5 like%2C transcript variant X1	chr10	41430310	41436537	-4.71428571428571	0.206896551724138	-0.407407407407407	NA	NA	NA	NA	NA	NA	-5	0.194883203559511	-0.416666666666667	-4.85714285714285	0.194883203559511	0.0403206628054161	-0.412037037037037
Group_67_22	14046	wdr83	WD repeat domain 83%2C transcript variant X3	chr8	66527899	66535603	-1.625	0.266501426706002	-0.236363636363636	-1.5	0.408212560386474	-0.214285714285714	-2.25	0.389846743295019	-0.279503105590062	-1	0.601465201465202	-0.166666666666667	-1.59375	0.266501426706002	0.0255088169976718	-0.22420478072652
